Names	total	elements
		Niben261Chr08g0026002.1
		Niben261Chr04g0070010.1
		Niben261Chr11g1433001.1
		Niben261Chr13g0833014.1
		Niben261Chr15g0943004.1
		Niben261Chr18g0695001.1
		Niben261Chr16g0038010.1
		Niben261Chr04g0321005.1
		Niben261Chr12g0183011.1
		Niben261Chr07g0629001.1
		Niben261Chr11g1368006.1
		Niben261Chr12g0926009.1
		Niben261Chr01g1207009.1
		Niben261Chr07g0339003.1
		Niben261Chr17g0569089.1
		Niben261Chr04g0887004.1
		Niben261Chr03g0920006.1
		Niben261Chr02g0817007.1
		Niben261Chr12g0816003.1
		Niben261Chr11g1073019.1
		Niben261Chr07g0050003.1
		Niben261Chr01g0584029.1
		Niben261Chr18g1347006.1
		Niben261Chr06g0932002.1
		Niben261Chr06g0518029.1
		Niben261Chr15g0900011.1
		Niben261Chr17g0667003.1
		Niben261Chr04g1115004.1
		Niben261Chr05g0628002.1
		Niben261Chr04g1090010.1
		Niben261Chr19g1364004.1
		Niben261Chr16g0448015.1
		Niben261Chr02g0537008.1
		Niben261Chr03g1445013.1
		Niben261Chr10g0340012.1
		Niben261Chr08g0008007.1
		Niben261Chr15g1068005.1
		Niben261Chr05g1111004.1
		Niben261Chr10g0443018.1
		Niben261Chr08g1128005.1
		Niben261Chr10g0033009.1
		Niben261Chr04g1537008.1
		Niben261Chr10g0777002.1
		Niben261Chr06g0437002.1
		Niben261Chr15g0966006.1
		Niben261Chr03g0141010.1
		Niben261Chr16g0940010.1
		Niben261Chr15g0534001.1
		Niben261Chr11g0330001.1
		Niben261Chr18g1481004.1
		Niben261Chr08g1150006.1
		Niben261Chr14g0040001.1
		Niben261Chr11g0654003.1
		Niben261Chr12g0071001.1
		Niben261Chr04g0053010.1
		Niben261Chr02g0836001.1
		Niben261Chr02g0336014.1
		Niben261Chr03g0901006.1
		Niben261Chr06g0003014.1
		Niben261Chr14g0158024.1
		Niben261Chr03g0636003.1
		Niben261Chr15g1515022.1
		Niben261Chr14g0960005.1
		Niben261Chr09g0302005.1
		Niben261Chr03g1418007.1
		Niben261Chr07g1447003.1
		Niben261Chr13g1201005.1
		Niben261Chr09g0569007.1
		Niben261Chr19g0642001.1
		Niben261Chr15g0495005.1
		Niben261Chr15g0573007.1
		Niben261Chr02g0938006.1
		Niben261Chr05g0553001.1
		Niben261Chr03g0984003.1
		Niben261Chr18g1109009.1
		Niben261Chr01g1216001.1
		Niben261Chr16g1392007.1
		Niben261Scf00758g0000002.1
		Niben261Chr02g0929008.1
		Niben261Chr07g0879021.1
		Niben261Chr09g1069011.1
		Niben261Chr19g0996007.1
		Niben261Chr08g0040009.1
		Niben261Chr17g0055018.1
		Niben261Chr02g1409009.1
		Niben261Chr04g1576003.1
		Niben261Chr13g0243002.1
		Niben261Chr17g0018026.1
		Niben261Chr04g1176004.1
		Niben261Chr06g1321001.1
		Niben261Chr03g1830002.1
		Niben261Chr08g0270001.1
		Niben261Chr08g0646005.1
		Niben261Chr12g0543002.1
		Niben261Chr05g0912007.1
		Niben261Chr12g0229001.1
		Niben261Chr07g1510004.1
		Niben261Chr09g0112016.1
		Niben261Chr19g1063007.1
		Niben261Chr15g1194017.1
		Niben261Chr03g0180007.1
		Niben261Chr09g0805005.1
		Niben261Chr05g1040004.1
		Niben261Chr01g0055003.1
		Niben261Chr07g1352015.1
		Niben261Chr13g1431009.1
		Niben261Chr08g0242006.1
		Niben261Chr04g1757008.1
		Niben261Chr01g0054008.1
		Niben261Chr02g1293010.1
		Niben261Chr04g0782009.1
		Niben261Chr01g1148012.1
		Niben261Chr14g0080006.1
		Niben261Chr17g1181015.1
		Niben261Chr18g0091006.1
		Niben261Chr17g0963003.1
		Niben261Chr01g0292002.1
		Niben261Chr11g0778008.1
		Niben261Chr13g0107001.1
		Niben261Chr03g1033007.1
		Niben261Chr19g1101002.1
		Niben261Chr06g1082010.1
		Niben261Chr17g0513001.1
		Niben261Chr16g0173020.1
		Niben261Chr05g0943002.1
		Niben261Chr16g0660011.1
		Niben261Chr13g0932008.1
		Niben261Chr08g0285003.1
		Niben261Chr17g0004019.1
		Niben261Chr04g0249001.1
		Niben261Chr07g0342014.1
		Niben261Chr07g1328032.1
		Niben261Chr13g0223007.1
		Niben261Chr18g0291016.1
		Niben261Chr06g0094015.1
		Niben261Chr18g0708008.1
		Niben261Chr18g0618006.1
		Niben261Chr09g1106007.1
		Niben261Chr02g0635015.1
		Niben261Chr18g1382007.1
		Niben261Chr03g0251010.1
		Niben261Chr09g0024020.1
		Niben261Chr19g1453010.1
		Niben261Chr13g0288003.1
		Niben261Chr14g0182011.1
		Niben261Chr03g1801005.1
		Niben261Chr12g0450001.1
		Niben261Chr06g0137003.1
		Niben261Chr03g0150001.1
		Niben261Chr18g1375019.1
		Niben261Chr19g1363004.1
		Niben261Chr02g0111011.1
		Niben261Chr01g0896003.1
		Niben261Chr16g0767006.1
		Niben261Chr11g1056003.1
		Niben261Chr17g1516005.1
		Niben261Chr05g0571026.1
		Niben261Chr07g0292004.1
		Niben261Chr07g1354003.1
		Niben261Chr07g0101015.1
		Niben261Chr15g0941001.1
		Niben261Chr05g0839003.1
		Niben261Chr17g0959016.1
		Niben261Chr14g0435004.1
		Niben261Chr09g1230004.1
		Niben261Chr15g0611006.1
		Niben261Chr15g1526002.1
		Niben261Chr09g1176007.1
		Niben261Chr10g1023001.1
		Niben261Chr03g1161012.1
		Niben261Chr07g1145008.1
		Niben261Chr08g0075005.1
		Niben261Chr14g0766004.1
		Niben261Chr08g0005020.1
		Niben261Chr19g0244010.1
		Niben261Chr12g1366005.1
		Niben261Chr16g0347006.1
		Niben261Chr04g0053003.1
		Niben261Chr10g0237010.1
		Niben261Chr15g0410004.1
		Niben261Chr06g0816009.1
		Niben261Chr16g0051010.1
		Niben261Chr12g0332009.1
		Niben261Chr04g1813016.1
		Niben261Chr04g1743002.1
		Niben261Chr05g1338018.1
		Niben261Chr11g1395003.1
		Niben261Chr13g1450005.1
		Niben261Chr06g1348002.1
		Niben261Chr13g0416003.1
		Niben261Chr03g0105002.1
		Niben261Chr18g0217003.1
		Niben261Chr19g0931001.1
		Niben261Chr11g1408024.1
		Niben261Chr06g0614004.1
		Niben261Chr16g1431004.1
		Niben261Chr13g0665009.1
		Niben261Chr09g0257009.1
		Niben261Chr12g0253035.1
		Niben261Chr05g0434012.1
		Niben261Chr16g0682005.1
		Niben261Chr02g1464008.1
		Niben261Chr07g0656003.1
		Niben261Chr13g0667002.1
		Niben261Chr07g1506005.1
		Niben261Chr18g0312012.1
		Niben261Chr10g0015014.1
		Niben261Chr16g0912004.1
		Niben261Chr06g0099009.1
		Niben261Chr11g0008002.1
		Niben261Chr14g0088026.1
		Niben261Chr16g0828002.1
		Niben261Chr14g0582003.1
		Niben261Chr09g0885017.1
		Niben261Chr11g1247002.1
		Niben261Chr07g1500010.1
		Niben261Chr09g1157005.1
		Niben261Chr15g0267001.1
		Niben261Chr18g0903026.1
		Niben261Chr10g0094007.1
		Niben261Chr08g0066019.1
		Niben261Chr03g0028005.1
		Niben261Chr01g1796011.1
		Niben261Chr16g0617002.1
		Niben261Chr15g0250007.1
		Niben261Chr05g0909012.1
		Niben261Chr19g0666003.1
		Niben261Chr10g0665003.1
		Niben261Chr08g0098018.1
		Niben261Chr16g0182014.1
		Niben261Chr19g0598001.1
		Niben261Chr03g1326004.1
		Niben261Chr06g0541007.1
		Niben261Chr05g1170014.1
		Niben261Chr04g0132010.1
		Niben261Chr19g1134007.1
		Niben261Chr06g0902004.1
		Niben261Chr07g1511015.1
		Niben261Chr04g1843001.1
		Niben261Chr05g1005005.1
		Niben261Chr17g0827002.1
		Niben261Chr05g0169005.1
		Niben261Chr19g0490002.1
		Niben261Chr18g1220008.1
		Niben261Chr19g1482002.1
		Niben261Chr11g0571006.1
		Niben261Chr04g1592006.1
		Niben261Chr01g0516006.1
		Niben261Chr17g0310007.1
		Niben261Chr03g0854007.1
		Niben261Chr11g0123001.1
		Niben261Chr13g0470001.1
		Niben261Chr03g0986001.1
		Niben261Chr16g0273005.1
		Niben261Chr02g0825013.1
		Niben261Chr12g0479021.1
		Niben261Chr12g1308005.1
		Niben261Chr06g0753022.1
		Niben261Chr09g0001001.1
		Niben261Chr01g1751005.1
		Niben261Chr17g1380016.1
		Niben261Chr11g0900002.1
		Niben261Chr09g1160001.1
		Niben261Chr16g0357004.1
		Niben261Chr05g0497002.1
		Niben261Chr07g0226009.1
		Niben261Chr11g0718004.1
		Niben261Chr04g0983013.1
		Niben261Chr13g1281009.1
		Niben261Chr13g1098002.1
		Niben261Chr03g0907002.1
		Niben261Chr02g1022005.1
		Niben261Chr14g1508004.1
		Niben261Chr05g0791025.1
		Niben261Chr09g1237013.1
		Niben261Chr14g1378006.1
		Niben261Chr12g1444003.1
		Niben261Chr06g0169007.1
		Niben261Chr15g0766003.1
		Niben261Chr13g1248002.1
		Niben261Chr05g0172007.1
		Niben261Chr01g1228002.1
		Niben261Chr02g0559006.1
		Niben261Chr10g0541001.1
		Niben261Chr14g1018015.1
		Niben261Chr16g0236004.1
		Niben261Chr03g1511030.1
		Niben261Chr01g1063004.1
		Niben261Chr05g1335011.1
		Niben261Chr02g0083010.1
		Niben261Chr10g0055003.1
		Niben261Chr15g0258001.1
		Niben261Chr10g0986011.1
		Niben261Chr04g1807009.1
		Niben261Chr14g0776006.1
		Niben261Chr09g0073005.1
		Niben261Chr04g0766008.1
		Niben261Chr16g0485002.1
		Niben261Chr05g0155012.1
		Niben261Chr08g0374014.1
		Niben261Chr07g0426003.1
		Niben261Chr07g1095014.1
		Niben261Chr12g1017012.1
		Niben261Chr18g1180006.1
		Niben261Chr02g0669008.1
		Niben261Chr12g0613006.1
		Niben261Chr05g1087004.1
		Niben261Chr03g0772001.1
		Niben261Chr14g0321004.1
		Niben261Chr10g0635002.1
		Niben261Chr13g0309003.1
		Niben261Chr11g1028005.1
		Niben261Chr16g0052013.1
		Niben261Chr17g0286029.1
		Niben261Chr15g1475012.1
		Niben261Chr09g1185023.1
		Niben261Chr04g1207005.1
		Niben261Chr02g0106024.1
		Niben261Chr13g0589020.1
		Niben261Chr01g0516008.1
		Niben261Chr10g0627017.1
		Niben261Chr01g0012011.1
		Niben261Chr17g0801005.1
		Niben261Chr02g0519001.1
		Niben261Chr19g1467001.1
		Niben261Chr16g0921002.1
		Niben261Chr13g0044007.1
		Niben261Chr18g0856002.1
		Niben261Chr07g1328016.1
		Niben261Chr12g1557003.1
		Niben261Chr19g0226013.1
		Niben261Chr16g0847001.1
		Niben261Chr10g0404003.1
		Niben261Chr10g0922006.1
		Niben261Chr17g0713005.1
		Niben261Chr11g0031004.1
		Niben261Chr13g0885002.1
		Niben261Chr02g0105014.1
		Niben261Chr08g1251014.1
		Niben261Chr16g1175009.1
		Niben261Chr07g0712003.1
		Niben261Chr18g0572007.1
		Niben261Chr14g0717005.1
		Niben261Chr17g0256006.1
		Niben261Chr07g1173007.1
		Niben261Chr10g0320011.1
		Niben261Chr10g0018008.1
		Niben261Chr10g0603001.1
		Niben261Chr02g0222005.1
		Niben261Chr16g0574005.1
		Niben261Chr07g1030003.1
		Niben261Chr04g0638005.1
		Niben261Chr02g1386008.1
		Niben261Chr14g0724004.1
		Niben261Chr16g0221002.1
		Niben261Chr08g1350009.1
		Niben261Chr04g0528002.1
		Niben261Chr19g1123002.1
		Niben261Chr07g0622001.1
		Niben261Chr13g0998004.1
		Niben261Chr01g0565003.1
		Niben261Chr07g1200017.1
		Niben261Chr19g0141009.1
		Niben261Chr11g0699020.1
		Niben261Chr05g0633004.1
		Niben261Chr13g0587015.1
		Niben261Chr13g0014008.1
		Niben261Chr07g1514002.1
		Niben261Chr09g1066003.1
		Niben261Chr05g0650005.1
		Niben261Chr15g0691011.1
		Niben261Chr14g0554006.1
		Niben261Chr18g1041002.1
		Niben261Chr15g1518006.1
		Niben261Chr01g0894005.1
		Niben261Chr07g0355004.1
		Niben261Chr01g1409004.1
		Niben261Chr01g1402007.1
		Niben261Chr03g0761013.1
		Niben261Chr06g0709004.1
		Niben261Chr15g0949002.1
		Niben261Chr02g0092009.1
		Niben261Chr14g0732002.1
		Niben261Chr07g1461003.1
		Niben261Chr15g1458008.1
		Niben261Chr08g0133011.1
		Niben261Chr02g0396010.1
		Niben261Chr10g0343001.1
		Niben261Chr16g0940009.1
		Niben261Chr05g0922011.1
		Niben261Scf13936g0000001.1
		Niben261Chr05g0596004.1
		Niben261Chr06g0589022.1
		Niben261Chr12g0579008.1
		Niben261Chr10g0142003.1
		Niben261Chr10g0643003.1
		Niben261Chr06g0471012.1
		Niben261Chr16g1136001.1
		Niben261Chr11g1119022.1
		Niben261Chr10g0267004.1
		Niben261Chr14g0853009.1
		Niben261Chr03g0993012.1
		Niben261Chr05g0759010.1
		Niben261Chr10g0880002.1
		Niben261Chr15g0975001.1
		Niben261Chr11g1384006.1
		Niben261Chr05g0843009.1
		Niben261Chr15g0364023.1
		Niben261Chr17g1490003.1
		Niben261Chr17g0200013.1
		Niben261Chr02g1488002.1
		Niben261Chr08g0530007.1
		Niben261Chr08g0649012.1
		Niben261Chr16g0966005.1
		Niben261Chr15g1514008.1
		Niben261Chr14g1200006.1
		Niben261Chr19g1444007.1
		Niben261Chr07g0598006.1
		Niben261Scf06527g0000004.1
		Niben261Chr03g1689008.1
		Niben261Chr14g1376007.1
		Niben261Chr13g0901001.1
		Niben261Chr05g1240012.1
		Niben261Chr02g0376006.1
		Niben261Chr03g0684010.1
		Niben261Chr09g0804006.1
		Niben261Chr03g1092008.1
		Niben261Chr16g1445008.1
		Niben261Chr12g1565015.1
		Niben261Chr06g0290016.1
		Niben261Chr16g0875002.1
		Niben261Chr17g0856014.1
		Niben261Chr04g1688007.1
		Niben261Chr03g0366014.1
		Niben261Chr04g0487002.1
		Niben261Chr03g0749016.1
		Niben261Chr09g0292002.1
		Niben261Chr01g0325015.1
		Niben261Chr07g0594019.1
		Niben261Chr14g0102018.1
		Niben261Chr16g0981013.1
		Niben261Chr14g0037001.1
		Niben261Chr10g0071004.1
		Niben261Chr08g0046009.1
		Niben261Chr02g0791024.1
		Niben261Chr12g0137009.1
		Niben261Chr11g1129013.1
		Niben261Chr14g1412006.1
		Niben261Chr18g0646006.1
		Niben261Chr02g0073003.1
		Niben261Chr01g1272022.1
		Niben261Chr04g1519002.1
		Niben261Chr11g1413017.1
		Niben261Chr08g1336009.1
		Niben261Chr18g0057006.1
		Niben261Chr01g1655010.1
		Niben261Chr11g1282009.1
		Niben261Chr02g0902027.1
		Niben261Chr01g1419001.1
		Niben261Chr07g1489022.1
		Niben261Chr14g1370002.1
		Niben261Chr15g0206017.1
		Niben261Chr01g1770003.1
		Niben261Chr14g1174007.1
		Niben261Chr01g0562002.1
		Niben261Chr15g0959006.1
		Niben261Scf03480g0000002.1
		Niben261Chr07g0843007.1
		Niben261Chr02g0497011.1
		Niben261Chr05g0588002.1
		Niben261Chr03g0069012.1
		Niben261Chr10g1003004.1
		Niben261Chr11g1427001.1
		Niben261Chr06g1396027.1
		Niben261Chr09g1016003.1
		Niben261Chr03g0146009.1
		Niben261Chr19g0981006.1
		Niben261Chr02g0130002.1
		Niben261Chr01g1708008.1
		Niben261Chr13g1358006.1
		Niben261Chr16g0606003.1
		Niben261Chr01g1126002.1
		Niben261Chr04g1714009.1
		Niben261Chr05g0359001.1
		Niben261Chr13g0909005.1
		Niben261Chr10g0606002.1
		Niben261Chr13g0792014.1
		Niben261Chr04g1264005.1
		Niben261Chr19g0446001.1
		Niben261Chr10g0590005.1
		Niben261Chr11g1193012.1
		Niben261Chr15g0479014.1
		Niben261Chr18g1177005.1
		Niben261Chr19g0957011.1
		Niben261Chr04g0044007.1
		Niben261Chr08g0596008.1
		Niben261Chr12g0307026.1
		Niben261Chr16g0732006.1
		Niben261Chr16g1198015.1
		Niben261Chr05g0188011.1
		Niben261Chr14g0489005.1
		Niben261Chr12g0827012.1
		Niben261Chr19g0229005.1
		Niben261Chr16g0426013.1
		Niben261Chr14g0076002.1
		Niben261Chr10g0627003.1
		Niben261Chr16g0805021.1
		Niben261Chr08g0285011.1
		Niben261Chr15g1194021.1
		Niben261Chr19g0943020.1
		Niben261Chr05g1321004.1
		Niben261Chr14g1344034.1
		Niben261Chr04g1463007.1
		Niben261Chr05g0836006.1
		Niben261Chr05g1105003.1
		Niben261Chr01g0616007.1
		Niben261Chr17g1339008.1
		Niben261Chr02g1027018.1
		Niben261Chr13g1190013.1
		Niben261Chr01g1777003.1
		Niben261Chr14g1030012.1
		Niben261Chr13g0653007.1
		Niben261Chr15g0605025.1
		Niben261Chr14g0957001.1
		Niben261Chr10g0184003.1
		Niben261Chr15g1441023.1
		Niben261Chr02g1198014.1
		Niben261Chr03g1155012.1
		Niben261Chr09g1291016.1
		Niben261Chr04g1001010.1
		Niben261Chr14g0229003.1
		Niben261Chr16g0481010.1
		Niben261Chr18g1445013.1
		Niben261Chr19g0289005.1
		Niben261Chr15g0993008.1
		Niben261Chr13g0372001.1
		Niben261Chr09g1083006.1
		Niben261Chr05g1342007.1
		Niben261Chr15g0731006.1
		Niben261Chr08g0706004.1
		Niben261Chr06g0320006.1
		Niben261Chr16g0375022.1
		Niben261Chr02g1079003.1
		Niben261Chr03g0103002.1
		Niben261Chr07g1149022.1
		Niben261Chr01g1111001.1
		Niben261Chr01g0877004.1
		Niben261Chr09g0766001.1
		Niben261Chr06g0876007.1
		Niben261Chr02g1335006.1
		Niben261Chr09g1232025.1
		Niben261Chr01g1478005.1
		Niben261Chr06g1325008.1
		Niben261Chr18g1461008.1
		Niben261Chr02g0426008.1
		Niben261Chr09g1084003.1
		Niben261Chr12g0671010.1
		Niben261Chr19g1023003.1
		Niben261Chr05g1263016.1
		Niben261Chr19g0069001.1
		Niben261Chr17g0281004.1
		Niben261Chr08g0247011.1
		Niben261Chr04g1620026.1
		Niben261Chr14g1356011.1
		Niben261Chr02g0822029.1
		Niben261Chr17g1495005.1
		Niben261Chr03g0006012.1
		Niben261Chr19g0237002.1
		Niben261Chr13g1250001.1
		Niben261Chr15g1393004.1
		Niben261Chr15g1436006.1
		Niben261Chr11g1212003.1
		Niben261Chr04g1139002.1
		Niben261Chr09g1125009.1
		Niben261Chr02g1405001.1
		Niben261Chr15g1205001.1
		Niben261Chr14g0324008.1
		Niben261Chr05g0415006.1
		Niben261Chr07g1377011.1
		Niben261Chr16g0468017.1
		Niben261Chr09g0894020.1
		Niben261Chr18g0738005.1
		Niben261Chr19g0186001.1
		Niben261Scf02917g0000010.1
		Niben261Chr04g0491004.1
		Niben261Chr18g1216012.1
		Niben261Chr01g1707001.1
		Niben261Chr14g0792001.1
		Niben261Chr19g0657007.1
		Niben261Chr13g0042010.1
		Niben261Chr08g0420008.1
		Niben261Chr07g0939008.1
		Niben261Chr11g0918006.1
		Niben261Chr14g0943003.1
		Niben261Chr15g1034011.1
		Niben261Chr03g0557003.1
		Niben261Chr15g0868004.1
		Niben261Chr02g0210003.1
		Niben261Chr16g1060005.1
		Niben261Chr03g1079004.1
		Niben261Chr10g0988001.1
		Niben261Chr02g0028019.1
		Niben261Chr04g0278001.1
		Niben261Chr19g1454013.1
		Niben261Chr07g1515018.1
		Niben261Chr14g0399002.1
		Niben261Chr17g0978004.1
		Niben261Chr10g0590002.1
		Niben261Chr13g0310001.1
		Niben261Chr02g1090018.1
		Niben261Chr09g0474005.1
		Niben261Chr01g0842001.1
		Niben261Chr19g0548012.1
		Niben261Chr05g1323004.1
		Niben261Chr06g0473013.1
		Niben261Chr15g1082016.1
		Niben261Chr10g0049006.1
		Niben261Chr04g0068002.1
		Niben261Chr18g0221007.1
		Niben261Chr19g0097004.1
96h_Down	1519	Niben261Chr04g1019007.1
		Niben261Chr14g0164001.1
		Niben261Chr19g0404006.1
		Niben261Chr01g1326010.1
		Niben261Chr06g1371002.1
		Niben261Chr03g1449011.1
		Niben261Chr08g0464003.1
		Niben261Chr17g0453002.1
		Niben261Chr16g0972009.1
		Niben261Chr16g1243001.1
		Niben261Chr14g0031007.1
		Niben261Chr06g0467005.1
		Niben261Chr03g0183003.1
		Niben261Chr06g0729005.1
		Niben261Chr09g0770008.1
		Niben261Chr15g1209001.1
		Niben261Chr19g0173002.1
		Niben261Chr02g0300008.1
		Niben261Chr09g0610006.1
		Niben261Chr18g0018008.1
		Niben261Chr04g1516014.1
		Niben261Chr11g1055004.1
		Niben261Chr10g0320014.1
		Niben261Chr13g0005008.1
		Niben261Chr10g0062001.1
		Niben261Chr06g1056004.1
		Niben261Chr13g0799009.1
		Niben261Chr18g1479031.1
		Niben261Chr14g0744005.1
		Niben261Chr16g0443001.1
		Niben261Chr13g1271001.1
		Niben261Chr09g1005010.1
		Niben261Chr15g1301006.1
		Niben261Chr13g0544010.1
		Niben261Scf03699g0000006.1
		Niben261Chr15g0374001.1
		Niben261Chr15g0466010.1
		Niben261Chr15g0654001.1
		Niben261Chr18g0929003.1
		Niben261Chr18g0129004.1
		Niben261Chr10g1326005.1
		Niben261Chr05g0213008.1
		Niben261Chr15g0989003.1
		Niben261Chr09g0992011.1
		Niben261Chr18g0581002.1
		Niben261Chr07g0799001.1
		Niben261Chr07g1403005.1
		Niben261Chr03g0901016.1
		Niben261Chr06g0875001.1
		Niben261Chr16g0146003.1
		Niben261Chr13g0594006.1
		Niben261Chr11g0348018.1
		Niben261Chr03g1474004.1
		Niben261Chr02g0390021.1
		Niben261Chr06g0856001.1
		Niben261Chr09g0005015.1
		Niben261Chr17g0559003.1
		Niben261Chr16g0526005.1
		Niben261Chr16g0166003.1
		Niben261Chr12g0305005.1
		Niben261Chr04g1674008.1
		Niben261Chr03g0511006.1
		Niben261Chr08g0369023.1
		Niben261Chr12g0346005.1
		Niben261Chr03g0277012.1
		Niben261Chr12g0457007.1
		Niben261Chr02g0031012.1
		Niben261Chr17g1284001.1
		Niben261Chr11g1355006.1
		Niben261Chr02g1419002.1
		Niben261Chr02g0906023.1
		Niben261Chr03g0228008.1
		Niben261Chr04g1137007.1
		Niben261Chr03g0027008.1
		Niben261Chr12g1042007.1
		Niben261Chr10g0612002.1
		Niben261Chr04g0422006.1
		Niben261Chr14g0276004.1
		Niben261Chr10g0166014.1
		Niben261Chr16g1360003.1
		Niben261Chr19g0928002.1
		Niben261Chr19g0840009.1
		Niben261Chr07g0657005.1
		Niben261Chr19g0712004.1
		Niben261Chr05g1375008.1
		Niben261Chr16g0042012.1
		Niben261Chr11g0510001.1
		Niben261Chr05g0751004.1
		Niben261Chr07g1478006.1
		Niben261Chr04g0380002.1
		Niben261Chr07g1052013.1
		Niben261Chr02g1515001.1
		Niben261Chr17g0121007.1
		Niben261Chr16g0537006.1
		Niben261Chr17g0926006.1
		Niben261Chr10g0026003.1
		Niben261Chr11g0533007.1
		Niben261Chr04g1504021.1
		Niben261Chr06g1226005.1
		Niben261Chr05g0837007.1
		Niben261Chr10g0391003.1
		Niben261Chr10g0607028.1
		Niben261Chr10g0670008.1
		Niben261Chr03g0237003.1
		Niben261Chr03g0277011.1
		Niben261Chr09g1129011.1
		Niben261Chr06g0473004.1
		Niben261Chr17g1537013.1
		Niben261Chr14g1302006.1
		Niben261Chr06g1076004.1
		Niben261Chr07g1095013.1
		Niben261Chr12g1201014.1
		Niben261Chr09g0642010.1
		Niben261Chr06g0104016.1
		Niben261Chr07g1418012.1
		Niben261Chr11g0734002.1
		Niben261Chr12g0672008.1
		Niben261Chr15g1441020.1
		Niben261Chr06g0950010.1
		Niben261Chr06g1063005.1
		Niben261Chr02g1195006.1
		Niben261Chr16g0255001.1
		Niben261Chr01g1260006.1
		Niben261Chr08g0221007.1
		Niben261Chr05g0703026.1
		Niben261Chr09g1099011.1
		Niben261Chr14g0032006.1
		Niben261Chr04g1138002.1
		Niben261Chr12g0338005.1
		Niben261Chr08g0027002.1
		Niben261Chr11g0834006.1
		Niben261Chr09g1214023.1
		Niben261Chr04g0299001.1
		Niben261Chr07g0097002.1
		Niben261Chr03g0153007.1
		Niben261Chr04g1782002.1
		Niben261Chr05g0076005.1
		Niben261Chr18g1434001.1
		Niben261Chr09g1302006.1
		Niben261Chr12g0068006.1
		Niben261Chr13g0643013.1
		Niben261Chr10g1137007.1
		Niben261Chr11g0382010.1
		Niben261Chr19g0689010.1
		Niben261Chr04g1343003.1
		Niben261Chr17g0902009.1
		Niben261Chr17g1033001.1
		Niben261Chr14g0362004.1
		Niben261Chr11g0766007.1
		Niben261Chr04g0269004.1
		Niben261Chr13g0053007.1
		Niben261Chr03g0421011.1
		Niben261Chr12g0257009.1
		Niben261Chr06g1397002.1
		Niben261Chr08g1092005.1
		Niben261Chr07g0633006.1
		Niben261Chr15g0971011.1
		Niben261Chr12g0770009.1
		Niben261Chr10g0441004.1
		Niben261Chr08g1372005.1
		Niben261Chr17g0718017.1
		Niben261Chr12g0642001.1
		Niben261Chr07g0792002.1
		Niben261Chr06g0423017.1
		Niben261Chr03g0734009.1
		Niben261Chr02g0591003.1
		Niben261Chr10g0163005.1
		Niben261Chr03g1427009.1
		Niben261Chr13g0454001.1
		Niben261Chr03g0237011.1
		Niben261Chr19g0381014.1
		Niben261Chr10g0085005.1
		Niben261Chr16g0175005.1
		Niben261Chr19g0300011.1
		Niben261Chr17g1210005.1
		Niben261Chr14g0860008.1
		Niben261Chr06g0307018.1
		Niben261Chr05g0935028.1
		Niben261Chr09g1013005.1
		Niben261Chr08g1354013.1
		Niben261Chr03g1291002.1
		Niben261Chr07g1418001.1
		Niben261Chr05g0483005.1
		Niben261Chr11g0417003.1
		Niben261Chr14g0850022.1
		Niben261Chr08g0135003.1
		Niben261Chr06g0667022.1
		Niben261Chr08g0423005.1
		Niben261Chr13g0059011.1
		Niben261Chr15g1144008.1
		Niben261Chr16g0486016.1
		Niben261Chr03g1089001.1
		Niben261Chr13g0756008.1
		Niben261Chr14g0999001.1
		Niben261Chr15g1420003.1
		Niben261Chr09g0642011.1
		Niben261Chr11g1101001.1
		Niben261Chr19g0288008.1
		Niben261Chr02g1439014.1
		Niben261Chr15g1429005.1
		Niben261Chr09g0301005.1
		Niben261Chr19g1198006.1
		Niben261Chr10g0394018.1
		Niben261Chr07g0794001.1
		Niben261Chr03g0412025.1
		Niben261Chr10g0818002.1
		Niben261Scf00368g0000001.1
		Niben261Chr12g1041003.1
		Niben261Chr04g0644004.1
		Niben261Chr09g0832012.1
		Niben261Chr01g0652005.1
		Niben261Chr11g0889004.1
		Niben261Chr13g0055007.1
		Niben261Chr18g0555016.1
		Niben261Chr18g0421002.1
		Niben261Chr09g1218006.1
		Niben261Chr03g0448001.1
		Niben261Chr12g1037016.1
		Niben261Chr10g0947012.1
		Niben261Chr11g0700010.1
		Niben261Chr09g1120008.1
		Niben261Chr10g0035020.1
		Niben261Chr06g0548002.1
		Niben261Chr04g1116003.1
		Niben261Chr13g0674004.1
		Niben261Chr13g0518001.1
		Niben261Chr09g0970021.1
		Niben261Chr11g0263004.1
		Niben261Chr18g1440009.1
		Niben261Chr15g0936004.1
		Niben261Chr07g0583002.1
		Niben261Chr16g0928015.1
		Niben261Chr07g0803011.1
		Niben261Chr06g0553001.1
		Niben261Chr09g1364010.1
		Niben261Chr07g1406010.1
		Niben261Chr01g0352003.1
		Niben261Chr11g0980007.1
		Niben261Chr18g0668003.1
		Niben261Chr10g1096052.1
		Niben261Chr02g1234011.1
		Niben261Chr01g1148013.1
		Niben261Chr11g1193021.1
		Niben261Chr12g1480004.1
		Niben261Chr09g1189008.1
		Niben261Chr12g1247008.1
		Niben261Chr06g1148020.1
		Niben261Chr08g0085013.1
		Niben261Chr13g0063011.1
		Niben261Chr12g1260010.1
		Niben261Chr05g0323002.1
		Niben261Chr13g1368003.1
		Niben261Chr13g0726012.1
