Names	total	elements
		Niben261Chr04g0364006.1
		Niben261Chr18g0553005.1
		Niben261Chr08g0178008.1
		Niben261Chr16g0415007.1
		Niben261Chr17g1061006.1
		Niben261Chr15g0840002.1
		Niben261Chr06g0027011.1
		Niben261Chr13g0228002.1
		Niben261Chr09g0727001.1
		Niben261Chr15g1142013.1
		Niben261Chr16g0480008.1
		Niben261Chr03g0217017.1
		Niben261Chr12g0176014.1
		Niben261Chr17g1367005.1
		Niben261Chr06g0713008.1
		Niben261Chr08g0959009.1
		Niben261Chr16g0376011.1
		Niben261Chr14g0417006.1
		Niben261Scf00494g0000001.1
		Niben261Chr19g0883027.1
		Niben261Chr04g0060001.1
		Niben261Chr01g0324003.1
		Niben261Chr15g0786010.1
		Niben261Chr01g1124006.1
		Niben261Chr15g1024001.1
		Niben261Chr01g0251007.1
		Niben261Chr08g0085010.1
		Niben261Chr02g0432004.1
		Niben261Chr07g0746021.1
		Niben261Chr13g1262003.1
		Niben261Chr14g0472009.1
		Niben261Chr09g1153026.1
		Niben261Chr03g0077008.1
		Niben261Chr06g1175011.1
		Niben261Chr01g0430011.1
		Niben261Chr18g0981004.1
		Niben261Chr03g1494001.1
		Niben261Chr02g0132005.1
		Niben261Chr08g1074028.1
		Niben261Chr14g1338013.1
		Niben261Chr04g0067001.1
		Niben261Chr09g0336007.1
		Niben261Chr18g1276010.1
		Niben261Chr08g0161030.1
		Niben261Chr15g1355003.1
		Niben261Chr02g0776008.1
		Niben261Chr13g1110016.1
		Niben261Chr19g0991020.1
		Niben261Chr03g1534012.1
		Niben261Chr08g0266001.1
		Niben261Chr09g1062002.1
		Niben261Chr05g1138006.1
		Niben261Chr08g0442011.1
		Niben261Chr05g1146006.1
		Niben261Chr15g0784001.1
		Niben261Chr16g0548002.1
		Niben261Chr18g0390002.1
		Niben261Chr12g0313002.1
		Niben261Chr16g0366002.1
		Niben261Chr14g0622002.1
		Niben261Chr07g0618002.1
		Niben261Chr16g0077001.1
		Niben261Chr08g0012015.1
		Niben261Chr08g0792004.1
		Niben261Chr19g0094021.1
		Niben261Chr06g0745012.1
		Niben261Chr12g0274008.1
		Niben261Chr13g0326019.1
		Niben261Chr12g0227005.1
		Niben261Chr18g0873012.1
		Niben261Chr05g1332004.1
		Niben261Chr13g0012015.1
		Niben261Chr05g1373007.1
		Niben261Chr18g0685006.1
		Niben261Chr08g0403002.1
		Niben261Chr09g1330013.1
		Niben261Chr06g0398015.1
		Niben261Chr12g1467004.1
		Niben261Chr08g1166003.1
		Niben261Chr02g0519004.1
		Niben261Chr14g0973004.1
		Niben261Chr08g0044002.1
		Niben261Chr11g1315001.1
		Niben261Chr10g0382010.1
		Niben261Chr07g1254010.1
		Niben261Chr13g0024001.1
		Niben261Chr08g0591012.1
		Niben261Chr17g1277004.1
		Niben261Chr08g0442009.1
		Niben261Chr03g1291004.1
		Niben261Chr17g1420007.1
		Niben261Chr19g0147005.1
		Niben261Chr03g1279004.1
		Niben261Chr08g0428004.1
		Niben261Chr18g1253008.1
		Niben261Chr01g0333003.1
		Niben261Chr14g0637012.1
		Niben261Chr19g1096005.1
		Niben261Chr05g0333003.1
		Niben261Chr11g1411001.1
		Niben261Chr11g1334017.1
		Niben261Chr04g0663005.1
		Niben261Chr08g0143016.1
		Niben261Chr15g1444011.1
		Niben261Chr18g0318009.1
		Niben261Chr04g0142004.1
		Niben261Chr04g1543005.1
		Niben261Chr11g0048003.1
		Niben261Chr14g0823007.1
		Niben261Chr19g0078009.1
		Niben261Chr15g0817020.1
		Niben261Chr10g1185009.1
		Niben261Chr14g1234007.1
		Niben261Chr14g0280005.1
		Niben261Chr05g0548006.1
		Niben261Chr17g0023010.1
		Niben261Chr13g1058017.1
		Niben261Chr18g1472006.1
		Niben261Chr09g0898009.1
		Niben261Chr06g0210002.1
		Niben261Chr07g0260007.1
		Niben261Chr18g0701022.1
		Niben261Chr16g0982011.1
		Niben261Chr09g1022013.1
		Niben261Chr05g0466002.1
		Niben261Chr04g0957011.1
		Niben261Chr07g0566006.1
		Niben261Chr12g1479002.1
		Niben261Chr17g1283002.1
		Niben261Chr07g1074013.1
		Niben261Chr13g0733006.1
		Niben261Chr14g0790004.1
		Niben261Chr14g0966005.1
		Niben261Chr13g0571017.1
		Niben261Chr14g0693008.1
		Niben261Chr14g1322013.1
		Niben261Chr08g0455007.1
		Niben261Chr09g1349002.1
		Niben261Chr13g0790004.1
		Niben261Chr09g0182009.1
		Niben261Chr14g0621009.1
		Niben261Chr10g0284003.1
		Niben261Chr15g1009003.1
		Niben261Chr03g0086014.1
		Niben261Chr08g0363009.1
		Niben261Chr01g0333004.1
		Niben261Chr07g0530006.1
		Niben261Chr04g1864001.1
		Niben261Chr07g0629019.1
		Niben261Chr12g0649004.1
		Niben261Chr02g0883008.1
		Niben261Chr18g1280004.1
		Niben261Chr10g0358004.1
		Niben261Chr15g1523013.1
		Niben261Chr16g0350012.1
		Niben261Chr10g0714004.1
		Niben261Chr17g0049009.1
		Niben261Chr09g0494015.1
		Niben261Chr08g0367030.1
		Niben261Chr01g0459012.1
		Niben261Chr07g0731001.1
		Niben261Chr13g1058001.1
		Niben261Chr02g0599002.1
		Niben261Chr03g0270005.1
		Niben261Chr05g0172004.1
		Niben261Chr09g0070006.1
		Niben261Chr10g0350003.1
		Niben261Chr02g0554002.1
		Niben261Chr06g0336004.1
		Niben261Chr08g0285012.1
		Niben261Chr01g1083016.1
		Niben261Chr13g0223008.1
		Niben261Chr01g0348003.1
		Niben261Chr03g0868002.1
		Niben261Chr14g1435006.1
		Niben261Chr01g1639008.1
		Niben261Chr16g0388012.1
		Niben261Chr08g0678013.1
		Niben261Chr07g1162010.1
		Niben261Chr01g0803006.1
		Niben261Chr17g1538007.1
		Niben261Chr04g1592001.1
		Niben261Chr01g0141018.1
		Niben261Chr07g1108003.1
		Niben261Chr05g0541007.1
		Niben261Chr06g0515022.1
		Niben261Chr01g1217015.1
		Niben261Chr09g0993009.1
		Niben261Chr06g0158012.1
		Niben261Chr01g1807008.1
		Niben261Chr06g0721004.1
		Niben261Chr10g0893001.1
		Niben261Chr05g0700027.1
		Niben261Chr06g1141016.1
		Niben261Chr07g0694006.1
		Niben261Chr05g1369028.1
		Niben261Chr06g0935003.1
		Niben261Chr03g0153005.1
		Niben261Chr03g1534015.1
		Niben261Chr01g1388011.1
		Niben261Chr05g0452003.1
		Niben261Chr09g1089003.1
		Niben261Chr04g0499006.1
		Niben261Chr10g0077006.1
		Niben261Chr10g0670002.1
		Niben261Chr15g1409011.1
		Niben261Chr17g0004017.1
		Niben261Chr06g0319014.1
		Niben261Chr04g0951015.1
		Niben261Chr07g1326009.1
		Niben261Chr04g0457004.1
		Niben261Chr12g1066005.1
		Niben261Chr03g0023003.1
		Niben261Chr13g0959002.1
		Niben261Chr09g0362009.1
		Niben261Chr06g0012007.1
		Niben261Chr05g0612004.1
		Niben261Chr02g0441002.1
		Niben261Chr17g1083005.1
		Niben261Chr12g0676001.1
		Niben261Chr14g0530003.1
		Niben261Chr03g0178002.1
		Niben261Chr01g0028006.1
		Niben261Chr12g0265014.1
		Niben261Chr01g0418002.1
		Niben261Chr13g1108024.1
		Niben261Chr06g0777001.1
		Niben261Chr15g0825008.1
		Niben261Chr02g0871002.1
		Niben261Chr09g0833010.1
		Niben261Chr19g0017007.1
		Niben261Chr15g0530011.1
		Niben261Chr01g1103008.1
		Niben261Chr05g0939009.1
		Niben261Chr18g0067001.1
		Niben261Chr05g1324005.1
		Niben261Chr04g1794016.1
		Niben261Scf01086g0000001.1
		Niben261Chr08g0982002.1
		Niben261Chr15g1092012.1
		Niben261Chr18g0393001.1
		Niben261Chr01g1207009.1
		Niben261Chr13g1222004.1
		Niben261Chr19g0677012.1
		Niben261Chr19g0717005.1
		Niben261Chr03g0979005.1
		Niben261Chr08g0727010.1
		Niben261Chr06g1470007.1
		Niben261Chr10g1138009.1
		Niben261Scf03430g0000001.1
		Niben261Chr19g1263005.1
		Niben261Chr18g0057010.1
		Niben261Chr15g1375007.1
		Niben261Chr03g0284024.1
		Niben261Chr04g1879002.1
		Niben261Chr05g0354013.1
		Niben261Chr11g0927006.1
		Niben261Chr02g1492002.1
		Niben261Chr13g0579016.1
		Niben261Chr10g0559002.1
		Niben261Chr15g1166008.1
		Niben261Chr13g0297012.1
		Niben261Chr03g0000003.1
		Niben261Chr17g0333004.1
		Niben261Chr05g0628002.1
		Niben261Chr04g0171003.1
		Niben261Chr08g0155020.1
		Niben261Chr17g0089007.1
		Niben261Chr10g0220004.1
		Niben261Chr04g1115024.1
		Niben261Chr09g1187002.1
		Niben261Chr14g0590001.1
		Niben261Chr14g1031008.1
		Niben261Chr10g0005007.1
		Niben261Chr19g1330009.1
		Niben261Chr16g0012008.1
		Niben261Chr04g0053010.1
		Niben261Chr03g1043004.1
		Niben261Chr13g0130005.1
		Niben261Chr15g0800005.1
		Niben261Chr02g0879001.1
		Niben261Chr03g0035007.1
		Niben261Chr18g0336009.1
		Niben261Chr04g0701004.1
		Niben261Chr01g0911003.1
		Niben261Chr13g0331004.1
		Niben261Scf12495g0000001.1
		Niben261Chr16g0677005.1
		Niben261Chr02g0815012.1
		Niben261Chr01g0030008.1
		Niben261Chr13g1137007.1
		Niben261Chr08g0948002.1
		Niben261Chr03g1122009.1
		Niben261Chr05g0481003.1
		Niben261Chr12g0049004.1
		Niben261Chr06g0338003.1
		Niben261Chr06g0512003.1
		Niben261Chr08g0008031.1
		Niben261Chr04g1673009.1
		Niben261Chr09g0748003.1
		Niben261Chr12g0951001.1
		Niben261Chr11g0308009.1
		Niben261Chr17g1495004.1
		Niben261Chr11g0697009.1
		Niben261Chr07g0970003.1
		Niben261Chr09g1349026.1
		Niben261Chr06g0680002.1
		Niben261Chr13g0627006.1
		Niben261Chr19g0446003.1
		Niben261Chr17g1366011.1
		Niben261Chr06g0095051.1
		Niben261Chr11g0898019.1
		Niben261Chr03g1700009.1
		Niben261Chr07g1102011.1
		Niben261Chr02g1452005.1
		Niben261Chr16g0816012.1
		Niben261Chr05g0688002.1
		Niben261Chr07g0286011.1
		Niben261Chr01g0919003.1
		Niben261Chr09g0764007.1
		Niben261Chr04g1576015.1
		Niben261Chr06g0224006.1
		Niben261Chr14g1097012.1
		Niben261Chr10g0901001.1
		Niben261Chr12g1479001.1
		Niben261Chr13g1114003.1
		Niben261Chr03g1435004.1
		Niben261Chr15g0027002.1
		Niben261Chr11g1024008.1
		Niben261Chr03g0870005.1
		Niben261Chr12g1350015.1
		Niben261Chr09g1265003.1
		Niben261Chr02g0283018.1
		Niben261Chr04g1597004.1
		Niben261Chr11g0834005.1
		Niben261Chr16g0163006.1
		Niben261Chr09g0208010.1
		Niben261Chr09g1339008.1
		Niben261Chr03g0056014.1
		Niben261Chr06g0903016.1
		Niben261Chr13g1472009.1
		Niben261Chr14g0380012.1
		Niben261Chr01g1430002.1
		Niben261Chr01g1514012.1
		Niben261Chr03g1617002.1
		Niben261Chr14g1154009.1
		Niben261Chr12g1313003.1
		Niben261Chr15g0967014.1
		Niben261Chr07g0378013.1
		Niben261Chr03g1330002.1
		Niben261Chr17g0963003.1
		Niben261Chr19g1290008.1
		Niben261Chr18g1458008.1
		Niben261Chr07g0881012.1
		Niben261Chr12g1237006.1
		Niben261Chr06g1409046.1
		Niben261Chr11g1136022.1
		Niben261Chr15g1142001.1
		Niben261Chr01g1428003.1
		Niben261Chr09g0804002.1
		Niben261Chr08g0067016.1
		Niben261Chr08g1085008.1
		Niben261Chr12g0993002.1
		Niben261Chr17g0251004.1
		Niben261Chr06g1450004.1
		Niben261Chr07g0084003.1
		Niben261Chr05g0593003.1
		Niben261Chr14g0941005.1
		Niben261Chr07g0467003.1
		Niben261Chr19g0022003.1
		Niben261Chr12g0683008.1
		Niben261Chr13g0649001.1
		Niben261Chr19g1393005.1
		Niben261Chr07g0253006.1
		Niben261Chr03g1448006.1
		Niben261Chr14g0589008.1
		Niben261Chr07g0941014.1
		Niben261Chr16g0975008.1
		Niben261Chr07g0301008.1
		Niben261Chr17g1389008.1
		Niben261Chr14g1530004.1
		Niben261Chr14g1124011.1
		Niben261Chr13g1272007.1
		Niben261Chr04g0275001.1
		Niben261Chr10g1064002.1
		Niben261Chr09g0950010.1
		Niben261Chr06g0743002.1
		Niben261Chr10g1023001.1
		Niben261Chr19g1107011.1
		Niben261Chr06g0907003.1
		Niben261Chr03g1137005.1
		Niben261Chr02g0371002.1
		Niben261Chr03g0056008.1
		Niben261Chr10g0099001.1
		Niben261Chr01g0643003.1
		Niben261Chr03g0188001.1
		Niben261Chr05g0638007.1
		Niben261Chr16g0270006.1
		Niben261Chr16g0076004.1
		Niben261Chr19g0603003.1
		Niben261Chr09g0897012.1
		Niben261Chr01g0766027.1
		Niben261Chr05g1284001.1
		Niben261Chr01g0057001.1
		Niben261Chr10g1254006.1
		Niben261Chr05g1135002.1
		Niben261Chr16g0973014.1
		Niben261Chr02g0055014.1
		Niben261Chr15g1183001.1
		Niben261Chr08g0010010.1
		Niben261Chr06g1318003.1
		Niben261Chr15g0435015.1
		Niben261Chr13g0009006.1
		Niben261Chr07g1183010.1
		Niben261Chr09g0048001.1
		Niben261Chr06g0318006.1
		Niben261Chr07g1475005.1
		Niben261Chr10g0939005.1
		Niben261Chr19g0828015.1
		Niben261Chr16g0979004.1
		Niben261Chr18g0148004.1
		Niben261Chr02g0707009.1
		Niben261Chr16g0656005.1
		Niben261Chr05g0975004.1
		Niben261Chr03g1063002.1
		Niben261Chr12g0962012.1
		Niben261Chr11g0998022.1
		Niben261Chr16g1420012.1
		Niben261Chr01g0720001.1
		Niben261Chr07g1429011.1
		Niben261Chr01g0946016.1
		Niben261Chr15g0552008.1
		Niben261Chr09g0425002.1
		Niben261Chr18g1261001.1
		Niben261Chr04g1780018.1
		Niben261Chr15g1087003.1
		Niben261Chr06g0554009.1
		Niben261Chr05g0451001.1
		Niben261Chr08g0627005.1
		Niben261Chr13g0357005.1
		Niben261Chr01g1340010.1
		Niben261Chr11g0609009.1
		Niben261Chr14g1133002.1
		Niben261Chr15g0225002.1
		Niben261Chr04g0693004.1
		Niben261Chr16g0819009.1
		Niben261Chr07g0885004.1
		Niben261Chr01g1131012.1
		Niben261Chr10g0484012.1
		Niben261Chr03g0240005.1
		Niben261Chr19g1459003.1
		Niben261Chr17g1340009.1
		Niben261Chr18g0973005.1
		Niben261Chr05g0909012.1
		Niben261Chr09g0107009.1
		Niben261Chr09g1213012.1
		Niben261Chr10g0356013.1
		Niben261Chr14g1323008.1
		Niben261Chr04g0907008.1
		Niben261Chr02g0347027.1
		Niben261Chr17g1245008.1
		Niben261Chr06g0805006.1
		Niben261Chr16g0488009.1
		Niben261Chr01g0412003.1
		Niben261Chr09g1265008.1
		Niben261Chr11g0200002.1
		Niben261Chr09g1311011.1
		Niben261Chr07g0819005.1
		Niben261Chr04g0077011.1
		Niben261Chr19g1318004.1
		Niben261Chr19g0041004.1
		Niben261Chr14g0633007.1
		Niben261Chr12g1192001.1
		Niben261Chr06g0742010.1
		Niben261Chr19g0420008.1
		Niben261Chr17g1098006.1
		Niben261Chr13g0507027.1
		Niben261Chr15g1484014.1
		Niben261Chr04g1566018.1
		Niben261Chr04g0195007.1
		Niben261Chr09g0125004.1
		Niben261Chr09g1062006.1
		Niben261Chr16g1033005.1
		Niben261Chr11g0787004.1
		Niben261Chr16g0053006.1
		Niben261Chr19g1134022.1
		Niben261Chr08g0339011.1
		Niben261Chr18g0349002.1
		Niben261Chr03g0201019.1
		Niben261Chr15g0626002.1
		Niben261Chr03g0188003.1
		Niben261Chr01g0890008.1
		Niben261Chr07g1410012.1
		Niben261Chr06g1128013.1
		Niben261Chr07g1406001.1
		Niben261Chr06g0687010.1
		Niben261Chr02g0392001.1
		Niben261Chr19g1399010.1
		Niben261Chr15g1444020.1
		Niben261Chr08g0357014.1
		Niben261Chr02g0774004.1
		Niben261Chr17g1519004.1
		Niben261Chr04g1887016.1
		Niben261Chr01g1688017.1
		Niben261Chr14g1528011.1
		Niben261Chr03g1490002.1
		Niben261Chr18g0103002.1
		Niben261Scf02291g0000003.1
		Niben261Chr09g0533001.1
		Niben261Chr03g0747020.1
		Niben261Chr10g0549016.1
		Niben261Chr01g1553015.1
		Niben261Chr17g0012008.1
		Niben261Chr06g0848002.1
		Niben261Chr03g1108014.1
		Niben261Chr17g0745022.1
		Niben261Chr06g1226004.1
		Niben261Chr06g0021018.1
		Niben261Chr11g0516017.1
		Niben261Chr17g0697008.1
		Niben261Chr02g1283001.1
		Niben261Chr14g1390002.1
		Niben261Chr19g0043012.1
		Niben261Chr16g0160037.1
		Niben261Chr15g0626006.1
		Niben261Chr10g1013005.1
		Niben261Chr06g0367005.1
		Niben261Chr06g0750027.1
		Niben261Chr08g0243019.1
		Niben261Chr07g1392008.1
		Niben261Chr09g0380010.1
		Niben261Chr06g0038001.1
		Niben261Chr05g0665001.1
		Niben261Chr08g0442008.1
		Niben261Chr03g0716005.1
		Niben261Chr03g0382010.1
		Niben261Chr19g1375015.1
		Niben261Chr19g1138008.1
		Niben261Chr17g0044002.1
		Niben261Chr02g0666013.1
		Niben261Chr13g0374010.1
		Niben261Chr05g0561002.1
		Niben261Chr15g0589001.1
		Niben261Chr08g0471015.1
		Niben261Chr17g0802009.1
		Niben261Chr16g0192030.1
		Niben261Chr17g1547006.1
		Niben261Chr03g0622006.1
		Niben261Chr04g1526008.1
		Niben261Chr02g1139014.1
		Niben261Chr09g0898011.1
		Niben261Chr05g0700007.1
		Niben261Chr05g0850006.1
		Niben261Chr04g1126009.1
		Niben261Chr06g1281017.1
		Niben261Chr08g0138004.1
		Niben261Chr03g0085002.1
		Niben261Chr19g0868018.1
		Niben261Chr14g0027004.1
		Niben261Chr03g0685005.1
		Niben261Chr04g0238010.1
		Niben261Chr06g0899007.1
		Niben261Chr19g0386008.1
		Niben261Chr10g1096035.1
		Niben261Chr08g0034010.1
		Niben261Chr09g0528005.1
		Niben261Chr16g0869001.1
		Niben261Chr09g0827001.1
		Niben261Chr07g1395010.1
		Niben261Chr01g1771003.1
		Niben261Chr10g1259014.1
		Niben261Chr05g1269007.1
		Niben261Chr19g0148005.1
		Niben261Chr05g0090004.1
		Niben261Chr06g0074008.1
		Niben261Chr19g0043007.1
		Niben261Chr06g0514003.1
		Niben261Chr07g1444001.1
		Niben261Chr19g0441003.1
		Niben261Chr10g1370002.1
		Niben261Chr14g1397005.1
		Niben261Chr10g0450009.1
		Niben261Chr04g1612001.1
		Niben261Chr08g0567004.1
		Niben261Chr06g0038015.1
		Niben261Chr06g0021017.1
		Niben261Chr19g0078012.1
		Niben261Chr08g1167002.1
		Niben261Chr04g0590015.1
		Niben261Chr10g0272007.1
		Niben261Chr01g0782019.1
		Niben261Chr02g0519001.1
		Niben261Chr14g1215004.1
		Niben261Chr01g0856002.1
		Niben261Chr01g1131013.1
		Niben261Chr12g0502005.1
		Niben261Chr19g0520001.1
		Niben261Chr08g0566009.1
		Niben261Chr14g0940010.1
		Niben261Chr05g0151006.1
		Niben261Chr14g0098004.1
		Niben261Chr06g0601011.1
		Niben261Chr17g0001008.1
		Niben261Chr08g0539011.1
		Niben261Chr15g1349009.1
		Niben261Chr19g0280001.1
		Niben261Chr09g0887005.1
		Niben261Chr19g0989002.1
		Niben261Chr12g1345002.1
		Niben261Chr02g1502001.1
		Niben261Chr01g1364017.1
		Niben261Chr04g0969011.1
		Niben261Chr14g0806009.1
		Niben261Chr15g1004005.1
		Niben261Chr11g1071011.1
		Niben261Chr14g0099003.1
		Niben261Chr01g0689001.1
		Niben261Chr11g0091002.1
		Niben261Chr02g1470001.1
		Niben261Chr02g0596002.1
		Niben261Chr01g1722001.1
		Niben261Chr03g0369002.1
		Niben261Chr19g0028015.1
		Niben261Chr04g0899010.1
		Niben261Chr19g0747001.1
		Niben261Chr11g0723007.1
		Niben261Chr01g0414001.1
		Niben261Chr03g0059001.1
		Niben261Chr15g0161005.1
		Niben261Chr01g0349012.1
		Niben261Chr17g1358005.1
		Niben261Chr03g0561003.1
		Niben261Chr14g0648007.1
		Niben261Chr06g1084005.1
		Niben261Chr05g0975001.1
		Niben261Chr01g1431005.1
		Niben261Chr04g0239011.1
		Niben261Chr17g0025003.1
		Niben261Chr19g1022004.1
		Niben261Chr16g0887001.1
		Niben261Chr10g1074004.1
		Niben261Chr08g0072006.1
		Niben261Chr18g1353003.1
		Niben261Chr10g1268009.1
		Niben261Chr05g0533006.1
		Niben261Chr16g0362001.1
		Niben261Chr06g1470006.1
		Niben261Chr08g0310010.1
		Niben261Chr12g0382001.1
		Niben261Chr08g0223001.1
		Niben261Chr11g0892024.1
		Niben261Chr19g0374013.1
		Niben261Chr07g1222003.1
		Niben261Chr17g1374016.1
		Niben261Chr07g1400002.1
		Niben261Chr19g1134024.1
		Niben261Chr01g0030006.1
		Niben261Chr16g0963001.1
		Niben261Chr01g0326005.1
		Niben261Chr11g0949004.1
		Niben261Chr06g0225001.1
		Niben261Chr05g0785013.1
		Niben261Chr07g1510031.1
		Niben261Chr06g0529007.1
		Niben261Chr07g0806001.1
		Niben261Chr02g1301007.1
		Niben261Chr10g0867009.1
		Niben261Chr04g0034018.1
		Niben261Chr01g1346005.1
		Niben261Chr15g1300005.1
		Niben261Chr04g1529002.1
		Niben261Chr16g0936015.1
		Niben261Chr13g0061012.1
		Niben261Chr11g0920012.1
		Niben261Chr03g0121001.1
		Niben261Chr03g0976001.1
		Niben261Chr05g0856006.1
		Niben261Chr14g0326001.1
		Niben261Chr13g1205007.1
		Niben261Chr10g1142007.1
		Niben261Chr15g1216008.1
		Niben261Chr17g1338008.1
		Niben261Chr03g0012022.1
		Niben261Chr13g1372012.1
		Niben261Chr07g1212004.1
		Niben261Chr03g0850015.1
		Niben261Chr13g0874001.1
		Niben261Chr07g1276021.1
		Niben261Chr06g1031004.1
		Niben261Chr11g1165001.1
		Niben261Chr19g0017006.1
		Niben261Chr02g0421002.1
		Niben261Chr05g0436013.1
		Niben261Chr08g1126018.1
		Niben261Chr15g0609001.1
		Niben261Chr08g0161015.1
		Niben261Chr09g0597030.1
		Niben261Chr01g1661008.1
		Niben261Chr03g0822043.1
		Niben261Chr06g1033002.1
		Niben261Chr15g0719005.1
		Niben261Chr19g0943014.1
		Niben261Chr06g0646001.1
		Niben261Chr08g1269004.1
		Niben261Chr07g0827004.1
		Niben261Chr10g0071004.1
		Niben261Chr05g0949002.1
		Niben261Chr08g0126011.1
		Niben261Chr04g0248008.1
		Niben261Chr08g0131012.1
		Niben261Chr05g0356006.1
		Niben261Chr16g0412001.1
		Niben261Chr06g0588009.1
		Niben261Chr06g1336003.1
		Niben261Chr14g0579002.1
		Niben261Chr09g0563002.1
		Niben261Chr02g0314006.1
		Niben261Chr06g0700020.1
		Niben261Chr11g1152005.1
		Niben261Chr02g0178003.1
		Niben261Chr09g1269001.1
		Niben261Chr13g1060001.1
		Niben261Chr02g0370004.1
		Niben261Chr17g1494009.1
		Niben261Chr14g1346001.1
		Niben261Chr08g1145007.1
		Niben261Chr07g0184003.1
		Niben261Chr18g0139001.1
		Niben261Chr05g0508005.1
		Niben261Chr12g0381008.1
		Niben261Chr06g0336011.1
		Niben261Chr02g0778011.1
		Niben261Chr14g0023005.1
		Niben261Chr13g1053011.1
		Niben261Chr15g1439012.1
		Niben261Chr01g0811002.1
		Niben261Chr09g1136010.1
		Niben261Chr12g0119002.1
		Niben261Chr06g0637009.1
		Niben261Chr15g1380002.1
		Niben261Chr04g0686015.1
		Niben261Chr03g1885012.1
		Niben261Chr07g1336003.1
		Niben261Chr08g0151007.1
		Niben261Chr03g1781007.1
		Niben261Chr10g0497013.1
		Niben261Chr05g0474002.1
		Niben261Chr15g0919012.1
		Niben261Chr07g1289006.1
		Niben261Chr12g1534004.1
		Niben261Chr14g0064001.1
		Niben261Chr07g1323012.1
		Niben261Chr09g0344011.1
		Niben261Chr19g0957011.1
		Niben261Chr04g1310006.1
		Niben261Chr05g1348002.1
		Niben261Chr06g0823003.1
		Niben261Chr16g0236006.1
		Niben261Chr02g1008007.1
		Niben261Chr19g1460006.1
		Niben261Chr16g0275017.1
		Niben261Chr14g0789017.1
		Niben261Chr06g0341012.1
		Niben261Chr16g0473003.1
		Niben261Chr07g0684006.1
		Niben261Chr09g0027011.1
		Niben261Chr07g1376020.1
		Niben261Chr12g1140010.1
		Niben261Chr08g0101018.1
		Niben261Chr09g1032015.1
		Niben261Chr04g1008001.1
		Niben261Chr11g0018002.1
		Niben261Chr01g0676013.1
		Niben261Chr04g1759003.1
		Niben261Chr14g0392005.1
		Niben261Chr09g1295001.1
		Niben261Chr04g1820020.1
		Niben261Chr05g0975003.1
		Niben261Chr16g0867012.1
		Niben261Chr12g0617011.1
		Niben261Chr14g0019005.1
		Niben261Chr09g0116007.1
		Niben261Chr16g1259008.1
		Niben261Chr15g0466005.1
		Niben261Chr04g1790009.1
		Niben261Chr07g1352014.1
		Niben261Chr02g1236014.1
		Niben261Chr05g1246002.1
		Niben261Chr14g1374005.1
		Niben261Chr13g0061001.1
		Niben261Chr01g0143005.1
		Niben261Chr04g1030002.1
		Niben261Chr07g0999022.1
		Niben261Chr14g0693018.1
		Niben261Chr17g0001009.1
		Niben261Chr14g0926007.1
		Niben261Chr14g0758010.1
		Niben261Chr16g0981019.1
		Niben261Chr08g0344007.1
		Niben261Chr15g0669004.1
		Niben261Chr11g1059002.1
		Niben261Chr03g0112011.1
		Niben261Chr13g1421001.1
		Niben261Chr16g0410027.1
		Niben261Chr15g1142017.1
		Niben261Chr19g0945004.1
		Niben261Chr10g1029001.1
		Niben261Chr03g1036004.1
		Niben261Chr13g0992006.1
		Niben261Chr07g1145009.1
		Niben261Chr03g1586001.1
		Niben261Chr10g0553001.1
		Niben261Chr05g0552005.1
		Niben261Chr03g1843005.1
		Niben261Chr07g1445008.1
		Niben261Chr10g0071011.1
		Niben261Chr17g1398003.1
		Niben261Chr09g0353005.1
		Niben261Chr06g0337008.1
		Niben261Chr07g0378012.1
		Niben261Chr19g0191002.1
		Niben261Chr02g1023015.1
		Niben261Chr02g0103013.1
		Niben261Chr14g0935017.1
		Niben261Chr05g0460014.1
		Niben261Chr19g1274018.1
		Niben261Chr08g1361003.1
		Niben261Chr13g0296008.1
		Niben261Chr03g0201017.1
		Niben261Chr01g1245011.1
		Niben261Chr19g0791014.1
		Niben261Chr11g1099003.1
		Niben261Chr19g0013009.1
		Niben261Chr19g1124003.1
		Niben261Chr09g0631008.1
		Niben261Chr09g1214006.1
		Niben261Chr08g0237003.1
		Niben261Chr07g1051006.1
		Niben261Chr09g0613003.1
		Niben261Chr09g1097001.1
		Niben261Scf04850g0000001.1
		Niben261Chr09g0771005.1
		Niben261Chr08g0581015.1
		Niben261Chr17g1476008.1
		Niben261Chr03g1105017.1
		Niben261Chr19g1105012.1
		Niben261Chr06g0548004.1
		Niben261Chr10g0473012.1
		Niben261Chr19g0548012.1
		Niben261Chr03g0322013.1
		Niben261Chr11g0695008.1
		Niben261Chr16g1016004.1
		Niben261Chr01g0951006.1
		Niben261Chr14g1222007.1
		Niben261Chr16g0920006.1
		Niben261Chr07g0286008.1
		Niben261Chr14g0014011.1
		Niben261Chr15g1505022.1
		Niben261Chr05g1346001.1
		Niben261Chr02g0532031.1
		Niben261Chr04g1036001.1
		Niben261Chr14g1358015.1
		Niben261Chr03g0851002.1
		Niben261Chr04g1189032.1
		Niben261Chr07g0034001.1
		Niben261Chr05g1198011.1
		Niben261Chr06g0079011.1
		Niben261Chr06g0198007.1
		Niben261Chr19g0859010.1
		Niben261Chr15g0604001.1
		Niben261Chr14g0162003.1
		Niben261Chr05g1038017.1
		Niben261Chr08g0569014.1
		Niben261Chr09g0782008.1
