GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr05g1247001.1	0.632677	0.614357	0.739983	0.528051	0.191331	0.318215	0.184892	0.863703	0.362248	0.708967	0.469975	0.454514	0.640479	0.560352	1.134948	1.468645	0.527961	1.413064	2.149854	3.021758	2.16975	1.433062	1.810673	1.968337	1.354762	0.391462	0.696509	0.725486	0.447185	0.895582	15.642866	3.394708	11.498978	1.859285	13.668016	1.92949	1.579664	5.88616	0.862554	2.238094	1.359097	4.076753	5.943191	6.417613	4.801986	4.447049	3.101487	3.654196
Niben261Chr05g1304012.1	2.642683	1.527476	3.090899	6.272347	6.728771	4.988373	12.787868	23.250135	31.049821	1.344356	1.041634	2.112148	2.266607	1.604173	2.829883	3.651491	7.081849	5.384595	1.717665	2.568827	1.372766	12.78412	10.938007	8.417468	3.438207	2.479946	9.398967	14.694756	21.972256	21.504292	102.269625	68.090575	94.800549	8.908294	9.120454	4.258036	1.910547	6.980276	1.793978	4.976954	9.718061	6.110323	3.099352	5.677016	4.65628	6.200423	5.322148	5.775573
Niben261Chr05g1363004.1	3.965715	1.286918	3.380241	1.866687	2.983504	1.327873	1.281413	1.829619	2.445174	1.566164	1.149482	1.048946	1.927813	1.785252	1.053154	0.70744	1.681895	2.42687	2.251961	2.009276	1.723615	2.387126	2.2564	3.06641	2.655966	1.730758	3.595823	1.529328	5.60147	2.841361	6.931189	5.31571	6.574022	1.535154	3.891427	1.731666	1.446331	1.460691	0.953407	1.369556	1.645386	1.779554	1.35859	2.974727	1.70076	2.102667	1.057804	1.284949
Niben261Chr06g0099008.1	0.455932	0.518263	0.394533	1.33841	0.595863	0.815396	0.70797	1.693875	0.774491	2.3072	2.065307	2.297241	2.160273	1.421217	1.890729	1.910982	1.565113	1.882987	2.818839	2.558666	2.590867	3.211738	3.038328	3.139726	0.817467	0.396618	0.479807	4.215112	1.474075	3.619848	39.177367	5.987947	41.92778	4.12674	7.255887	2.999955	1.979535	3.983085	2.700571	2.082311	4.738421	3.284782	6.533314	3.453049	2.301353	2.560592	3.382174	2.899621
Niben261Chr06g0182027.1	0.843269	0.938259	1.207372	2.094849	4.255612	2.82125	2.446446	6.19647	2.9524	2.537668	1.665026	1.186165	1.803655	0.77539	1.350932	1.074112	0.954132	1.486393	2.100562	2.189831	2.376073	5.655832	4.287474	3.771407	1.753832	1.183446	1.677797	12.027806	12.340442	11.474999	59.80033	15.7768	46.195256	1.143448	2.778438	1.234501	1.533359	0.868847	1.061348	1.056115	1.035933	1.391206	2.444746	1.886892	3.529292	2.297857	2.552539	2.270869
Niben261Chr06g0349010.1	51.816279	56.886128	54.837084	67.615157	91.455416	75.154951	58.046578	74.943784	50.261751	56.28187	78.512852	52.234548	71.053533	59.977299	59.546317	47.594306	47.189152	58.339919	73.524991	79.766728	63.464412	33.473509	36.800843	44.676127	64.196489	63.261147	54.8558	101.340793	95.119709	93.476997	164.172062	86.783492	179.138267	46.420701	64.499952	49.147248	67.586299	51.964569	67.823937	41.518722	52.239993	42.337094	75.725352	51.082297	54.3843	27.060928	24.860224	25.704338
Niben261Chr06g0433008.1	1.085474	0.517753	0.589548	2.179128	1.057642	1.084887	1.280261	7.175428	1.429778	0.942947	1.337703	0.814699	2.127949	1.021174	1.240887	1.117607	1.685965	2.195618	4.271206	4.908889	3.447937	3.734745	3.981737	3.934336	1.318814	0.938312	0.679892	14.573063	7.82031	16.092572	49.097285	18.00483	56.064212	17.627395	21.944359	16.098048	9.330288	29.054347	7.715867	8.813257	11.747829	14.081785	19.38344	7.8361	10.515934	10.07324	6.17053	8.117495
Niben261Chr06g0459006.1	1.411954	1.636921	1.70637	4.205775	2.294597	3.391348	2.858682	7.103628	1.946707	3.897012	4.691322	4.321858	4.985303	3.974022	4.9161	4.179056	3.839122	4.109236	6.138559	5.559843	7.054857	3.267007	4.065698	3.757973	1.455575	1.430088	1.142183	5.934211	3.769379	4.266092	24.541602	9.996659	17.941433	4.892655	12.292704	8.012352	5.776788	6.42849	7.378812	7.540026	8.879616	8.113138	7.251947	7.212447	8.676416	7.597697	5.199984	7.006874
Niben261Chr06g0490027.1	13.523256	14.290618	14.41604	20.645246	13.146413	10.671062	15.500893	22.727798	27.240654	13.069366	15.623453	15.963288	13.521591	11.124107	14.870865	10.826074	13.190278	29.675856	19.013804	13.487182	19.842273	20.662265	17.691713	15.181042	15.795509	19.771852	16.088956	62.49465	18.023912	15.131051	90.732535	45.295791	96.13811	9.35672	26.73602	15.951409	15.135225	12.651638	13.758478	15.194349	26.219306	28.941369	52.29572	26.096781	35.560536	57.410803	41.449007	50.559975
Niben261Chr06g0496001.1	11.210765	9.137872	15.367227	19.808441	20.269055	14.432712	11.637473	19.85598	19.922591	7.26915	9.628183	5.766796	8.953099	4.342048	8.984781	7.724989	3.906176	9.599446	20.768676	12.745097	14.317431	4.99685	4.092702	4.40473	10.48247	9.752217	9.865617	45.136934	20.858041	18.935424	46.832473	41.128901	57.271105	9.449925	12.829181	7.846	6.442439	8.34979	10.60062	4.852008	5.710682	6.584906	35.018791	16.936505	23.985452	13.63134	7.624034	12.356084
Niben261Chr06g0518029.1	7.277364	7.580911	6.750193	9.823054	10.152874	9.380661	7.020335	6.872004	7.201984	5.198651	5.708458	6.344191	8.255859	7.007398	8.875074	8.602077	7.967887	10.047102	13.848397	18.046856	14.366534	10.15696	11.459061	17.65747	11.235926	8.649479	6.923425	13.567397	13.211287	15.439353	40.960462	12.159004	39.103723	9.233458	8.839072	7.457387	13.58115	12.611712	11.886883	11.069179	9.214995	13.283248	14.685489	17.408054	16.210017	7.829285	7.340258	7.77189
Niben261Chr06g0685007.1	0.148812	0.142707	0.087026	0.756422	0.818473	0.546953	1.060118	1.286132	0.517144	0.433565	0.513233	0.391835	0.653764	0.364578	0.369789	0	0	0.167304	1.290592	0.693955	1.126312	0.219095	0.189204	0.405146	0.153425	0.059849	0	0.591577	1.025211	0.703579	8.356552	2.568928	6.385509	1.337233	1.859251	0.581079	0.77906	0.062063	0.573359	0	0	0.110315	0.839943	0.286911	0.659305	0.932578	0.086221	0.81678
Niben261Chr06g0806002.1	11.041006	10.356625	7.115674	17.674117	13.701101	12.584517	17.120667	23.685661	16.704978	18.23589	16.682266	20.12075	25.340731	17.666516	18.704294	19.876072	19.809962	23.127867	25.872041	28.108767	26.005007	24.107031	23.897147	28.800196	8.827881	6.826844	7.054207	22.990092	17.63699	26.616408	98.944164	37.503496	91.597171	32.070303	66.261101	40.076092	34.287967	56.008501	29.401847	30.948431	39.054871	48.718779	47.171158	39.849071	44.687967	41.851833	36.551808	41.815383
Niben261Chr06g1122008.1	0.400791	0.555979	0	0.310618	0.45019	0.140389	0.326279	0.442925	0.682194	0.667263	0.157975	0.45223	1.15703	0.423795	0.476869	1.063272	1.591647	1.924917	1.108318	1.022674	1.303479	2.472734	2.240386	3.829797	0.944496	0.736869	0.256069	2.276034	0.935288	0.993418	4.471875	0.949016	5.884468	1.351038	2.814125	2.160868	1.618631	5.4444	0.838288	1.737814	3.389849	2.673977	1.938955	1.766113	1.073385	0.923263	1.127813	0.685507
Niben261Chr06g1168006.1	0.893406	1.267937	1.245882	2.563216	1.431949	1.994001	1.958145	3.799643	1.94472	1.101248	2.654614	1.424868	1.9322	1.271691	1.974711	1.635173	1.677455	3.019344	3.44514	2.864174	2.900938	2.495812	2.645026	2.645867	1.346231	0.939734	0.583978	2.11722	2.315394	1.969247	12.830973	2.871462	8.300913	1.698855	2.032382	1.744016	3.058148	1.490404	2.118289	2.338711	2.12285	3.336905	4.478299	2.04035	3.559974	3.447675	2.388884	2.811253
Niben261Chr06g1184006.1	5.599178	6.024306	5.021421	5.051098	5.708953	7.808333	5.807864	5.259694	6.005948	6.678102	7.586828	5.713515	6.078172	7.606809	6.526587	6.170116	5.708953	5.303338	4.682354	4.325281	5.005969	5.051401	6.12963	7.271403	5.167855	7.077917	6.993242	8.230854	8.17313	7.301471	10.270727	7.822423	9.816288	7.5673	6.013923	5.301202	8.472738	6.558007	7.708065	6.20375	5.66972	5.852691	5.332158	7.021238	6.54565	3.618504	4.661103	3.854114
Niben261Chr06g1284007.1	0.868922	2.156277	2.935967	9.493427	6.756228	6.70731	13.662887	14.23456	23.39023	15.095921	13.98509	15.441973	2.884122	6.193359	3.377273	3.809969	2.487508	4.278636	1.773045	1.395998	2.10639	14.309343	9.351647	8.109966	0.796321	1.087217	1.122662	19.189637	3.696363	4.41627	51.060845	18.136319	50.124447	10.197509	13.833686	11.559422	6.469668	3.623896	5.356612	2.397569	2.071044	3.292251	10.204908	4.839382	8.192539	28.8015	19.017581	27.164253
Niben261Chr06g1363022.1	3.893695	4.264416	3.865533	6.562147	6.739569	4.834359	4.330693	13.84669	5.231897	5.240869	5.01319	5.912496	12.977581	6.994625	9.229763	8.551693	9.35011	12.118851	15.149817	12.84431	12.484113	7.50802	8.647921	8.142593	3.633232	3.27975	2.723106	21.577826	14.803947	20.07889	104.792344	51.045907	100.905351	7.049269	10.718369	6.683848	8.530367	7.773747	11.121881	9.211687	13.011226	10.554726	26.989125	16.344336	21.957369	11.787613	8.50851	11.654412
Niben261Chr07g0034002.1	4.329916	4.415936	4.463044	8.591881	7.208705	6.295796	7.550547	9.194492	5.921619	9.814586	13.918011	11.479987	10.088302	9.8367	9.326373	9.31739	8.407073	9.026535	6.905254	8.777875	6.984931	6.101876	6.355472	6.764311	4.010616	3.878875	3.307425	4.008796	4.767344	4.76739	22.882524	6.52054	20.616838	10.111349	15.081843	13.639271	12.693672	9.913925	11.101808	8.975519	9.07608	8.937539	5.894332	6.113491	5.790369	10.183672	9.717867	9.069557
Niben261Chr07g0624001.1	1.306837	1.163236	1.647846	1.433387	1.606777	0.690741	1.27219	1.615322	1.757559	2.189336	1.263346	1.915747	1.362358	2.143728	1.644053	1.962388	2.451909	2.261366	3.475679	3.355013	3.172068	3.250649	2.349744	2.192759	1.163096	1.926549	1.575275	1.680298	1.510936	1.222197	3.406887	2.022738	4.259192	1.964385	2.171736	1.207167	2.141541	1.351826	1.086164	2.786996	2.60008	2.370934	1.023309	2.010564	2.502906	2.105854	1.87843	1.476303
Niben261Chr07g0672001.1	1.282727	0.622792	0.477167	1.462953	0.50429	0.333581	0.886033	2.786703	2.431463	0.849373	2.81521	0.690785	0.409825	0.911085	0.922665	0.270692	0.15813	1.425611	0.60773	0.148775	0.442461	0.400591	0.224407	0.226746	0.120227	0.140696	0.573503	4.2877	0.357165	0.398523	3.546709	1.610697	5.175319	0.786178	0.485702	1.138186	1.098875	1.118528	0.673942	0.051809	0.300175	1.037268	0.897505	0.449625	1.725897	5.118829	1.216053	4.4793
Niben261Chr07g0713013.1	1.565533	2.262624	3.065956	5.234155	3.37794	4.820589	5.705528	6.842342	5.530848	4.596558	5.976935	3.78625	3.486718	2.964302	3.699409	1.056424	0.641815	1.112738	2.602173	2.848914	1.415958	4.109569	5.044528	4.813931	1.013486	1.112827	2.474998	7.055488	3.531203	5.340675	13.242894	10.711381	13.925679	5.318207	9.766096	5.733097	3.812042	3.704919	3.478844	1.808243	1.374541	2.563978	9.190997	5.165948	4.813716	7.305914	6.665291	6.647455
Niben261Chr07g0946011.1	2.603234	5.675043	4.013742	12.195659	8.171285	10.878184	7.370663	11.62768	7.392744	7.56776	6.658692	5.739512	5.578906	4.803847	4.443216	3.742673	3.360641	5.247039	7.664878	5.56941	6.894432	2.103219	1.900709	2.211118	1.597972	3.174015	1.202449	14.59706	5.303219	6.457413	50.856063	11.820421	45.785685	5.276514	9.280084	4.388404	3.79078	2.10211	5.505487	2.854255	3.76398	4.665193	11.325075	8.026102	7.540443	4.790666	2.315934	4.965484
Niben261Chr07g0997012.1	0.255556	0.09306	0.149453	0.346611	0.22606	0.234984	0.091022	0.436101	0.697806	0.031024	0	0.021026	0.056135	0.052545	0	0.037071	0.021659	0.024409	0.22198	0.135854	0.12121	0.031355	0.081967	0.124232	0.197614	0.025695	0.085722	1.682596	1.810104	2.032304	4.300947	1.367851	3.147774	0.14358	0.053224	0.12472	0	0.026646	0.049279	0.058763	0.109642	0.213861	0.262258	0.418786	0.283681	0.028618	0	0.095617
Niben261Chr07g1078008.1	0.754831	1.303119	0.523231	0.208577	0.439663	0.205585	0.026552	0.292574	0.16655	0.108603	0.192666	0.147209	0.491337	0.367617	0.186182	0.227155	0.379114	0.49076	0.596544	1.022195	0.875301	0.740891	0.412494	0.695717	1.441174	1.57408	1.574616	1.603427	1.11914	0.911288	4.866163	0.810876	5.005952	0.313924	0.209529	0.109148	0.409807	0.582689	0.301677	0.694183	1.606813	1.098396	0.860761	0.797619	0.662032	0.325583	0.388719	0.529969
Niben261Chr07g1143003.1	6.88103	6.514734	5.633668	4.170484	5.038438	3.796196	2.124002	3.972743	3.885809	3.967827	3.025809	5.519841	9.874329	6.755545	9.456191	9.483999	10.555645	12.394938	11.633487	15.582635	12.489174	12.030482	12.239356	12.777741	7.404748	5.742379	6.501114	7.009322	9.308392	8.547193	20.21766	10.395459	25.289596	5.702216	7.298777	5.261039	6.619341	8.968062	6.296608	8.425242	11.54845	9.054174	10.238947	11.926805	13.345457	9.169449	4.584475	7.852269
Niben261Chr07g1249046.1	0	0.04906	0	0.034262	0	0.123881	0.047986	0.022991	0.050165	0.049067	0.139399	0.199527	0.221952	0.041551	0.210398	0	0.102768	0.038604	0.050154	0.042973	0.191702	0.099181	0.129636	0.196481	0.312539	0.203195	0.135576	0.10042	0.103164	0.106255	3.908469	0.209356	2.248318	0.113541	0.715506	0.197253	0.370301	0.210711	0.272528	0	0.216758	0.11236	0.155542	0.077922	0.049851	0.045261	0.175623	0.100817
Niben261Chr07g1260002.1	1.320253	1.12177	1.158132	1.063177	1.297608	0.876742	1.724157	1.539508	1.228952	0.881507	0.341504	1.08624	0.724993	0.271451	0.687252	0.383091	0.503527	0.630487	1.310587	2.526606	1.956816	4.940509	5.504826	6.289548	2.126853	0.929213	1.697589	0.738037	2.148238	2.08246	6.137865	2.849371	7.61402	2.966985	5.086744	1.718175	0.950372	3.579033	1.14453	1.669662	2.690494	3.058462	3.556479	5.090555	1.957698	4.213518	4.876134	3.869398
Niben261Chr07g1275001.1	0.968955	0.627265	1.007375	1.387177	0.677216	1.273399	1.887849	2.182446	0.320693	1.045579	1.485249	2.538602	1.84231	1.770863	1.238177	1.249585	0.656972	2.467867	0.641243	0.915712	1.327631	1.324802	0.966692	1.380973	0.443999	0.346395	0.385202	1.069941	0.549587	0.396239	5.852756	1.37253	2.303532	1.330706	1.435003	1.305516	1.49599	1.667875	1.161472	3.069674	1.662819	1.726688	1.325795	0.996279	1.212035	4.380367	2.044273	3.759585
Niben261Chr07g1275002.1	0.673329	0.653832	0.918785	2.283044	0.529424	1.42429	2.188992	1.81045	1.55995	1.852766	3.715568	3.558482	2.023625	1.568984	3.28923	1.693261	0.608708	2.486642	1.726703	0.668147	1.596762	1.152517	0.935992	1.440902	0.809906	1.173464	0.501896	3.568821	0.286432	0.472024	15.435912	1.591954	8.894658	2.39584	2.337155	2.728448	3.845678	1.25686	3.804945	0.928941	1.155496	1.028655	2.188082	0.865395	1.726292	5.990082	3.200386	6.606002
Niben261Chr07g1321003.1	1.250894	1.782091	2.262023	2.767783	3.697897	2.064647	2.650338	5.046214	4.792875	3.094594	4.260077	4.453616	5.938487	4.432436	5.219647	5.302546	6.133856	3.742005	3.787383	4.682407	4.479982	8.319436	8.570019	7.551772	1.769103	1.692044	2.34451	3.770308	5.416735	5.001202	16.765448	9.401541	14.561866	3.909992	5.300524	3.396808	3.633941	3.157393	3.57701	4.40683	4.073508	3.531663	2.566098	2.632373	3.549296	4.739679	3.886527	5.300117
Niben261Chr07g1328012.1	3.736601	2.683041	3.733907	5.31948	4.798368	4.059491	5.065034	6.474186	5.062627	6.896649	7.278942	7.822317	9.473128	7.026759	7.319416	6.351885	7.435727	8.729259	7.642925	6.299697	6.947363	9.69343	9.523218	10.516128	2.520504	1.745092	1.646867	5.400378	4.617127	6.945573	27.790627	11.364788	23.452418	6.382828	10.083904	8.048177	8.574788	7.429839	8.72451	8.83552	10.192856	9.714034	8.796676	8.375003	7.150131	11.282918	11.485705	11.034539
Niben261Chr07g1429002.1	1.446963	0.918696	1.041463	0.754799	1.050199	1.501031	1.109997	1.671434	1.934011	2.053825	1.99616	2.380981	2.78712	1.693478	2.595679	2.002398	1.584806	2.253717	1.270638	1.183374	1.266976	3.714478	2.855928	2.943407	0.114756	0.671469	1.045373	2.488831	1.392052	1.667851	5.21597	2.844187	5.424847	2.126137	2.642594	1.376094	4.020659	2.692386	1.758278	2.149824	2.483126	2.35156	3.198203	1.373323	2.031739	3.93862	3.224204	5.052847
Niben261Chr08g0020012.1	4.678467	0.43398	6.561197	5.041094	6.928522	3.72884	1.976164	9.254841	9.849797	1.679605	2.945898	2.595625	1.414312	0.717147	1.939319	2.795581	1.623459	3.521572	2.58832	3.051076	4.028811	7.487121	7.872856	9.678741	8.677312	2.990851	20.602028	18.611144	20.978855	15.875422	128.126911	32.702929	53.811489	0	4.536408	3.722433	4.755508	1.147745	2.78718	1.045995	2.867438	2.524413	10.248654	4.306273	8.046272	7.742811	7.847586	7.909984
Niben261Chr08g0034017.1	0.699023	0.729095	0.66431	0.23824	0.458141	0.143289	0.150005	0.176885	0.542884	0.288447	0.169845	0.198189	0.327436	0.160557	0.311269	0.16266	0.225481	0.375961	0.217942	0.477357	0.217438	0.573091	0.386126	0.382539	0.791696	0.819733	0.937921	1.58132	0.74819	0.438295	1.756504	0.621476	2.058764	0.533891	0.440116	0.205144	0.439089	0.397268	0.299544	0.27684	0.524682	0.651971	0.790147	0.748912	0.522284	0.804378	0.426483	0.684433
Niben261Chr08g0084016.1	15.471385	21.00815	28.406828	34.829656	32.645169	32.090827	37.097929	56.177246	22.13093	29.559574	44.204238	31.060974	28.069905	34.683267	34.324357	23.38129	17.911033	20.560644	21.721568	21.013295	16.616673	12.837672	14.935887	11.664912	7.235074	10.09634	9.789832	21.594042	18.2042	19.796533	83.650698	39.307513	77.368379	27.979764	53.359387	47.647351	34.388757	23.671245	38.238548	20.819781	20.226431	21.06624	19.392432	18.968348	19.129014	27.192007	18.001988	22.530359
Niben261Chr08g0127009.1	0.66347	1.019776	0.956724	1.65889	1.024199	1.036174	0.843228	1.405766	0.563404	1.7246	2.198461	2.031047	1.982225	1.093153	1.486167	1.518282	1.479527	2.034237	2.596105	2.096551	1.795119	1.262047	1.455324	1.128126	0.852105	0.834589	0.711172	2.715207	1.613433	1.352732	5.216531	1.670505	4.871792	1.361233	2.393303	0.660234	1.077348	0.957603	1.581052	1.102199	1.738615	2.143125	2.456397	1.615743	1.79729	2.696596	1.919911	2.591529
Niben261Chr08g0131009.1	3.379664	3.868662	5.370833	8.243333	6.606907	6.067581	7.762599	11.521947	6.689013	14.403701	16.763679	14.602258	14.872271	13.69249	13.311763	11.519232	11.86584	12.210699	14.490207	13.547831	13.027448	9.610784	10.420123	7.857525	2.427786	2.089682	3.164362	8.190092	6.365919	5.80051	32.657601	15.518609	28.202771	11.230033	16.213563	12.00138	13.397178	9.429413	14.27824	11.298499	10.832011	10.358973	12.022865	9.328486	12.492573	15.577019	10.207376	15.16318
Niben261Chr08g0132011.1	20.782622	22.770172	36.778505	60.128128	52.557635	52.117011	54.645221	82.381569	51.279097	36.645164	49.819956	39.525116	33.867905	34.152698	32.121778	26.202056	26.490291	27.81929	36.631011	36.925868	26.650478	20.661667	28.291232	22.367584	11.161151	12.590864	22.007974	37.59752	43.130454	48.575576	176.542967	90.654577	167.129903	31.68556	65.395393	47.829108	28.61525	22.085512	32.674813	15.158668	22.199853	20.07625	34.181658	30.982449	30.888977	30.296225	23.914489	29.112505
Niben261Chr08g0311010.1	3.918519	4.155174	4.310336	6.945638	7.308768	5.147581	6.921996	6.80513	8.769037	7.994849	7.472423	8.701687	8.126578	9.117486	7.869222	7.29183	7.517138	8.280706	11.062722	10.607303	9.265542	9.083939	10.971552	8.176627	4.630377	4.905537	6.892498	7.899594	9.010516	7.159931	12.201581	9.580792	13.607584	8.239234	9.421413	8.128904	10.410309	7.474814	6.823642	9.837287	8.718022	7.384631	7.63654	7.47792	8.604507	6.806332	7.993427	7.832611
Niben261Chr08g0333005.1	2.12924	2.02624	2.246574	6.583034	4.33533	5.154166	6.961276	8.659044	4.601134	5.818959	8.815618	4.8498	4.036386	4.619826	4.625249	3.102	4.729085	4.403518	7.958691	8.948413	8.239254	6.971162	7.288445	6.613843	0.258531	0.537169	0.336326	4.63212	4.012752	5.401857	14.596452	11.71278	13.533321	4.974985	8.157512	5.435092	2.841992	1.91597	5.600865	1.882527	2.939013	2.723845	8.959571	5.37907	5.092884	6.663997	3.581482	7.117793
Niben261Chr08g0466006.1	0.861033	0.799719	0.613002	0.939301	1.296929	1.285007	1.386675	2.827853	1.040749	0.581713	1.084547	0.59135	1.611666	1.077585	1.27836	1.30352	1.80215	2.374171	1.523639	1.241794	1.597999	1.249315	1.272719	1.193784	0.578931	0.782912	0.669691	4.576078	3.899439	4.723343	9.50311	6.673555	11.066598	1.599284	3.432343	2.641124	1.920669	4.715152	1.818912	2.690141	5.203792	4.773298	6.915125	4.30146	4.580312	4.493978	3.123156	4.855636
Niben261Chr08g0573011.1	9.107808	10.405358	13.786459	10.051048	12.987794	11.279268	10.584859	16.085216	13.069033	9.228742	10.197339	8.110679	12.137875	5.287734	9.817152	11.596558	21.006064	18.286059	8.971142	14.066664	13.448111	18.321163	23.918257	24.871849	14.201959	11.204794	9.584774	30.498923	19.873813	26.262067	62.800658	38.672762	50.578682	17.600169	22.030287	20.918294	18.22306	18.893143	18.497554	26.915619	28.691242	33.34509	38.983386	23.868825	26.491732	43.349195	25.753723	30.233225
Niben261Chr08g0758003.1	0.553682	0.100396	0.30879	0.662419	0.207325	0.166049	0.45281	0.651759	0.306146	0.029941	0	0.020292	0.128948	0.101402	0.209633	0.178916	0.434234	0.282528	0.931504	1.392381	0.681076	0.676061	0.695747	1.152412	1.253584	0.486367	0.61404	2.032302	1.123489	2.154673	12.116603	3.527407	9.390455	1.377769	1.257636	0.401189	0.290476	0.765122	0.58518	0.61345	1.21992	1.027611	2.123859	1.540063	1.958985	0.929669	0.972026	0.980204
Niben261Chr08g0819003.1	0.36513	0.653612	0.449866	0.438149	0.473262	0.902108	0.684956	0.58736	0.71599	0.093385	0	0.031645	0.321163	0.197705	0.280427	0.111606	0.201785	0.363478	0.544641	0.490718	0.619241	0.141573	0.251646	0.224308	0.892249	0.425186	0.301036	2.618417	1.581685	2.30762	7.555847	1.820832	6.852093	0.324078	0.761526	0.472986	0.398324	0.565599	0.20806	0.464532	1.491632	1.258615	1.574956	1.255456	1.650978	0.715544	0.885241	0.601794
Niben261Chr08g0966012.1	2.70742	2.242512	3.911256	8.743748	7.199972	6.768629	13.061376	13.189614	9.3293	11.132175	8.34964	11.724039	10.844893	11.3949	11.777142	8.781336	6.047082	7.909556	9.150734	12.145769	9.442703	23.294321	25.590844	24.032196	2.791061	1.729121	2.137008	12.821718	10.039619	11.639024	51.051452	25.788621	45.558492	12.576671	15.854471	11.503315	10.754455	10.626713	10.681718	6.297308	6.14873	6.434327	13.520607	17.500156	16.576574	33.099591	28.2828	36.006829
Niben261Chr08g1153002.1	2.063404	1.691859	2.871907	4.677699	5.145359	4.477407	4.087279	6.119163	2.809984	2.80566	2.846441	2.328507	2.538103	2.424259	2.160347	2.532653	2.158447	3.018079	3.569902	2.858525	3.188368	5.092131	3.883084	2.934952	1.701903	1.565098	2.267884	4.924467	5.756502	4.866608	14.386191	7.411176	9.245129	2.649665	3.486889	2.839344	3.333246	1.966988	2.680601	2.494271	2.782188	2.054313	4.779663	4.137268	4.537153	6.179807	5.532536	5.999727
Niben261Chr09g0125003.1	1.71759	1.616915	1.946634	3.548872	2.712492	4.860306	2.598164	10.394816	6.021555	1.155091	0.984487	0.861136	0.836002	0.391268	0.49512	0.414139	0.161285	0.999661	1.830047	0.708136	1.353863	1.050674	0.991714	1.387615	0.980735	1.148027	1.063869	9.825894	3.15718	7.207397	38.379459	25.830776	38.937808	3.983004	8.277367	2.166783	1.24533	2.281719	0.54991	1.75029	0.612327	1.498879	12.327535	3.576994	5.473724	2.411719	2.067189	2.847609
Niben261Chr09g0302005.1	31.213442	39.523724	28.037714	42.672604	50.85195	45.308117	44.112608	52.042494	48.34737	62.567244	59.940282	64.75694	63.624776	55.448397	61.768482	48.110975	42.3267	39.494919	54.65755	68.17647	57.084935	70.832761	74.963627	88.174851	27.804542	26.512815	31.493315	50.376314	54.429564	51.202894	92.685655	57.082345	86.515683	55.274655	67.8142	57.194535	57.258467	64.359885	65.422956	57.8764	60.850097	54.607301	53.300195	57.575976	55.436545	52.345616	38.192128	42.35368
Niben261Chr09g0575003.1	3.871847	3.937214	4.033456	7.521953	6.087546	7.16627	7.997947	12.436935	7.558829	9.147398	10.254969	10.019108	11.513914	9.604983	10.013535	6.881984	7.818514	7.685946	12.059721	13.468728	11.779066	9.060617	9.408731	7.036533	2.47122	2.719893	2.499246	22.354632	12.490883	16.273414	70.724191	27.968536	64.019947	7.388122	13.338139	7.719034	11.535874	6.651396	10.653864	5.184756	7.019119	7.258636	18.864228	12.139696	13.602128	14.421266	11.330549	14.820184
Niben261Chr09g0600002.1	0.539835	0.523727	0.495542	1.171669	0.935588	0.654279	0.91475	1.207459	1.17803	0.523792	1.009801	0.685287	0.94237	0.792072	0.576505	0.528525	0.563293	0.781021	0.72658	1.008711	1.015893	0.643379	1.128324	1.556496	0.66637	0.899372	1.034464	1.876782	1.176973	1.173028	5.642125	1.616047	3.103035	0.900965	0.895486	0.451213	0.484385	0.578358	0.771849	0.212561	0.298795	0.314397	1.207672	0.944265	0.939496	1.341352	0.803488	0.682648
Niben261Chr09g0779008.1	0	0.046687	0	0.16302	0.075607	0	0	0.087513	0	0.046693	0	0	0.084485	0	0	0	0.032598	0	0	0	0	0.047191	0	0	0.049569	0.038673	0	0.238903	0.171801	0.126393	5.257158	0.265635	3.616822	0.054023	0.040052	0	0	0	0.222292	0	0.041254	0	0.049339	0.074152	0.047439	0.043071	0.055709	0
Niben261Chr09g0860002.1	8.589607	4.608613	8.72468	2.529734	2.577399	1.01622	2.939644	2.931962	7.855497	0.658566	1.247327	0.595193	0.297957	0.371797	0.282413	0.262401	0.154585	0.518206	1.289453	1.922028	3.001061	1.220475	1.594508	2.725433	14.44848	9.272457	21.330004	10.332588	4.673719	5.881998	91.667703	8.039766	76.878068	2.15856	0.941647	0.588454	0.355008	0.565664	0.435495	0.415841	0.193969	0.502728	2.43587	2.702172	4.126874	1.113827	0.916682	1.239308
