baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mRNA:Solyc04g077440.4.1	457,406157966485	-5,36847325867467	0,231685070569708	-23,1714250964627	8,84268418722787e-119	9,01149906716586e-117
mRNA:Solyc05g005080.3.1	10467,5571885473	-6,9000590072435	0,298473143848749	-23,1178554903422	3,06228276544307e-118	3,1041448223962e-116
mRNA:Solyc02g078150.4.1	1157,67620885653	-3,34494709078373	0,144873175235358	-23,0887953228719	6,00024505278412e-118	6,05008835824905e-116
mRNA:Solyc03g044150.4.1	455,835369867158	-4,67329215913946	0,202837189574359	-23,0396219201521	1,86915212310797e-117	1,8747595794773e-115
mRNA:Solyc11g005150.3.1	1209,66490536434	-3,91781470959423	0,170406963716919	-22,9909307937822	5,74443945193468e-117	5,72946106282541e-115
mRNA:Solyc04g079900.3.1	664,471567337083	-3,19398102792362	0,13892479596275	-22,990719588892	5,77245381782274e-117	5,72946106282541e-115
mRNA:Solyc02g083380.3.1	378,429293220163	5,84357554411767	0,254301892284048	22,9788913154864	7,57975219859985e-117	7,4843180128869e-115
mRNA:Solyc03g006960.4.1	410,727895111626	4,52106941515033	0,196923169941966	22,9585447790766	1,21059476810932e-116	1,18919095339481e-114
mRNA:Solyc07g056540.3.1	477,651847972344	-4,09170250019571	0,178429239594152	-22,931793631484	2,23911987590661e-116	2,18825166539242e-114
mRNA:Solyc07g045440.1.1	577,676457402378	-6,08162326929619	0,265243584564756	-22,9284462403706	2,41810551372531e-116	2,35111412117669e-114
mRNA:Solyc03g114730.3.1	448,665519392797	-5,14697011433402	0,224484108425554	-22,9279932126728	2,4434016582889e-116	2,36365002040668e-114
mRNA:Solyc05g005490.4.1	1405,73039224927	2,74655912741508	0,119838421279704	22,9188527192343	3,01415590210952e-116	2,90104894073238e-114
mRNA:Solyc10g080210.2.1	111466,6838149	9,36199152400278	0,408516115513832	22,9170678180646	3,14025405964146e-116	3,00722721681344e-114
mRNA:Solyc01g112120.4.1	553,661763989896	3,47362562631637	0,151909000884812	22,8664898464464	1,00174095417077e-115	9,54508868181619e-114
